source	target	score
HDAC1	RBL2	0.5608154776751441
P85A	PTN11	0.5608154776751441
DMD	SNTG2	0.5608154776751441
GSK3A	Q8C3W2	0.5608154776751441
NEDD4	WBP2	0.5608154776751441
SOX2	XPO4	0.5608154776751441
MYD88	RNF41	0.5608154776751441
P85A	CD22	0.5608154776751441
HDAC2	SIX3	0.5608154776751441
MCM6	TIF1B	0.5608154776751441
NR4A2	RCOR1	0.5608154776751441
VHL	SUMO1	0.5608154776751441
SUV91	Q9DCC5	0.5608154776751441
FBXW5	SKP1	0.5608154776751441
EMD	Q9JM08	0.5608154776751441
PTEN	XIAP	0.5608154776751441
BIRC3	MYD88	0.5608154776751441
HXA9	IKBA	0.5608154776751441
H14	CBX5	0.5608154776751441
PGFRB	NHRF2	0.5608154776751441
H14	CBX1	0.5608154776751441
DAB1	CDK6	0.5608154776751441
PPARG	PIAS2	0.5608154776751441
NPM	FBXW7	0.5608154776751441
LCK	P85A	0.5608154776751441
MSX2	RUNX2	0.5608154776751441
EPC1	SRF	0.5608154776751441
JAK2	UBS3B	0.5608154776751441
FBX32	IKBA	0.5608154776751441
TAL1	HTF4	0.5608154776751441
PO2F1	BRCA1	0.5608154776751441
FMN1	TCRG1	0.5608154776751441
WNT5A	FZD4	0.5608154776751441
GLI2	FBW1A	0.5608154776751441
Q91XX8	Q91Y21	0.5608154776751441
IKKB	NKX32	0.5608154776751441
TGFI1	ITCH	0.5608154776751441
NR0B2	ANM5	0.5608154776751441
NEK1	WWTR1	0.5608154776751441
P53	DMC1	0.5608154776751441
ZBT7C	MK08	0.5608154776751441
KCC1A	FXL12	0.5608154776751441
NFL	TRIM2	0.5608154776751441
VIME	KPCZ	0.5608154776751441
GRB2	ADA12	0.5608154776751441
TRI27	EPC1	0.5608154776751441
SNP25	SGTA	0.5608154776751441
CREB1	SOX9	0.5608154776751441
SYPH	SNG3	0.5608154776751441
INADL	BAIP2	0.5608154776751441
RNF41	TBK1	0.5608154776751441
CYLD	RNF31	0.5608154776751441
HIF3A	B2CL1	0.5608154776751441
FMN1	PR40A	0.5608154776751441
KCC2A	RGS14	0.5608154776751441
Q6P6L2	SNTG1	0.5608154776751441
ITCH	SHOT1	0.5608154776751441
CSF1R	THOC5	0.5608154776751441
CROCC	KLC3	0.5608154776751441
PRLR	NECT4	0.5608154776751441
ANDR	KDM4C	0.5608154776751441
FYN	WASP	0.5608154776751441
GATA6	LMCD1	0.5608154776751441
ITB1	TRAF6	0.5608154776751441
LBX1	SKOR1	0.5608154776751441
ZBT7C	SRBP1	0.5608154776751441
SNTG1	DTNA	0.5608154776751441
ABL1	PAXI	0.5608154776751441
Q8C3W2	GSK3B	0.5608154776751441
CBL	PAXI	0.5608154776751441
KIT	SCF	0.5608154776751441
ENAH	APBB1	0.5608154776751441
KCMA1	FADD	0.5608154776751441
IMA1	CHD8	0.5608154776751441
ROA2	DMRT2	0.5608154776751441
HDAC2	CRY1	0.5608154776751441
A2AWT7	CTCF	0.5608154776751441
FUMH	XPO1	0.5608154776751441
D3Z656	PRKN	0.5608154776751441
PIAS1	TBP	0.5608154776751441
ROA1	DMRT2	0.5608154776751441
EZH2	ATRX	0.5608154776751441
A2AWT7	HDAC1	0.5608154776751441
TADBP	RN112	0.5608154776751441
EP300	GATA4	0.5608154776751441
SHPS1	JAK2	0.5608154776751441
P53	PAX3	0.5608154776751441
F8VPR5	HXA9	0.5608154776751441
MYOG	CUL1	0.5608154776751441
MPDZ	CNTP2	0.5608154776751441
RGRF1	UBP8	0.5608154776751441
MYC	UTF1	0.5608154776751441
NEDD4	ARBK1	0.5608154776751441
NEDD4	LITAF	0.5608154776751441
NEDD4	RNF11	0.5608154776751441
TR30A	SQSTM	0.5608154776751441
GRAP2	UBP8	0.5608154776751441
CN37	INADL	0.5608154776751441
MK14	DAB1	0.5608154776751441
WASP	DAB1	0.5608154776751441
PEA15	MK03	0.5608154776751441
SMN	TCRG1	0.5608154776751441
SIX3	MTA1	0.5608154776751441
SMAD7	CBLB	0.5608154776751441
NEMO	HOIL1	0.5608154776751441
F8VQ72	AXIN1	0.5608154776751441
CXAR	LNX2	0.5608154776751441
F6M2J9	TP53B	0.5608154776751441
G3P	SIA1A	0.5608154776751441
PCY1A	IMA1	0.5608154776751441
P53	BRNP1	0.5608154776751441
ARAF	P85A	0.5608154776751441
PTN6	DOK1	0.5608154776751441
RAVR2	Q8BGJ5	0.5608154776751441
REV1	MD2L2	0.5608154776751441
YAP1	TEAD2	0.5608154776751441
DHX15	NLRP6	0.5608154776751441
G3BP1	ELAV4	0.5608154776751441
ROA2	PP2AA	0.5608154776751441
RB	CEBPB	0.5608154776751441
IRAK1	PIN1	0.5608154776751441
TRAF6	MYSM1	0.5608154776751441
HDA11	BUB1B	0.5608154776751441
CYBP	SKP1	0.5608154776751441
CTCFL	A2AWT7	0.5608154776751441
AF9	RING2	0.5608154776751441
E9Q160	FOS	0.5608154776751441
PTPRO	FAK2	0.5608154776751441
EP300	NCOA1	0.5608154776751441
KIF3A	TNKS1	0.5608154776751441
F8VQL0	ITB1	0.5608154776751441
BMI1	Q3UM65	0.5608154776751441
P85A	SHC1	0.5608154776751441
YAP1	PITX2	0.5608154776751441
CRKL	SHIP1	0.5608154776751441
GA45A	FBW1A	0.5608154776751441
PTPRF	FYN	0.5608154776751441
G3UW82	TRPM7	0.5608154776751441
BID	BAX	0.5608154776751441
SOCS1	ELOB	0.5608154776751441
REM1	1433Z	0.5608154776751441
MK01	PAXI	0.5608154776751441
MPDZ	GPR37	0.5608154776751441
ETS1	PRDM1	0.5608154776751441
F8VPR5	MYOD1	0.5608154776751441
AXIN1	KIF3A	0.5608154776751441
AXIN1	ANM1	0.5608154776751441
CDK1	NASP	0.5608154776751441
NTRK2	SORC2	0.5608154776751441
TFE2	TAL1	0.5608154776751441
CTND1	GSK3B	0.5608154776751441
TP53B	RN168	0.5608154776751441
MARE3	PSRC1	0.5608154776751441
MK01	Q99K94	0.5608154776751441
NHRF4	Q9D2V6	0.5606603249740439
SAP18	SUFU	0.5602481593008579
TYOBP	PLXA1	0.559424257607766
TLR4	BCL10	0.559424257607766
SGCB	SGCA	0.559424257607766
JAK2	CRLF2	0.559424257607766
WAPL	NANOG	0.559424257607766
UBC	POLI	0.557915764251199
PP1R7	SHAN3	0.5576827054876279
MK03	DLGP1	0.5576827054876279
PPIA	DLG4	0.5576827054876279
IQGA2	DLGP1	0.5576827054876279
SHAN3	PP6R1	0.5576827054876279
DLGP1	KCJ10	0.5576827054876279
DLGP1	SEPT3	0.5576827054876279
UBE2O	DLGP1	0.5576827054876279
AGRB3	DLGP1	0.5576827054876279
KPCB	DLGP1	0.5576827054876279
ARF5	DLGP1	0.5576827054876279
ARF3	DLGP1	0.5576827054876279
AGRB2	DLGP1	0.5576827054876279
CYH3	DLGP1	0.5576827054876279
ARVC	DLGP1	0.5576827054876279
KCNA2	DLGP1	0.5576827054876279
NCK2	DOK2	0.5576827054876279
CNTP1	DLGP1	0.5576827054876279
KIF5C	DLGP1	0.5576827054876279
TRIO	DLGP1	0.5576827054876279
CNTN1	SHAN3	0.5576827054876279
CAZA2	SHAN3	0.5576827054876279
KCC2D	DLGP1	0.5576827054876279
E9QLK7	NANOG	0.5576827054876279
PTN6	LIRB4	0.555234184826547
ETS1	CBP	0.554429436447958
GRAP2	PTN23	0.554429436447958
GRB2	SNTA1	0.554429436447958
TEAD4	VGLL4	0.554429436447958
IF4A1	PDCD4	0.554429436447958
CRY1	BMAL2	0.554429436447958
CBLB	TCAM1	0.5539422352556271
NANOG	REST	0.5539422352556271
CSK	CADH5	0.5539422352556271
PHB	RAB32	0.5539422352556271
RPB1	ERR2	0.5539422352556271
PO5F1	SMAD3	0.5539422352556271
NCKP1	NYAP2	0.5539422352556271
HDAC1	NSD2	0.5539422352556271
ZN143	SALL4	0.5539422352556271
MYOG	FBX32	0.5539422352556271
CHD7	Q60I23	0.5539422352556271
FOG1	KDM1A	0.5539422352556271
WDR5	NR0B1	0.5539422352556271
ERR2	SALL4	0.5539422352556271
HIPK1	MDM2	0.5539422352556271
P85A	CYFP1	0.5539422352556271
NCKP1	MYO16	0.5539422352556271
SP1	NANOG	0.5539422352556271
PHB2	RAB32	0.5539422352556271
SOX2	SIN3A	0.5539422352556271
ERR2	MED1	0.5539422352556271
NSD2	SALL4	0.5539422352556271
SALL4	MTA2	0.5539422352556271
NSD2	OGT1	0.5539422352556271
LMX1B	PSPC1	0.5539422352556271
PCGF2	RYBP	0.5539422352556271
ARHG2	KSR1	0.5539422352556271
EFNB2	EPHA4	0.5539422352556271
RING2	SKP1	0.5539422352556271
NSD2	SALL1	0.5539422352556271
OOEP	NALP5	0.5539422352556271
OOEP	TLE6	0.5539422352556271
PCGF2	CBX7	0.5539422352556271
ACTN4	MILK2	0.5538014084489129
SMRC1	SNF5	0.5538014084489129
SPAT4	TPPC2	0.553762133049922
RORA	ATX1	0.553762133049922
SOCS3	I23O1	0.553762133049922
E2F1	HTRA2	0.553762133049922
HCLS1	H1BP3	0.553762133049922
TS101	MGRN1	0.552038042167385
MILK2	RAB13	0.552038042167385
TRAF6	TIFA	0.552038042167385
FBXW7	ZEB2	0.552038042167385
SIX1	SMRC2	0.552038042167385
OTU7B	Q8BNP7	0.552038042167385
RBTN2	DP13B	0.552038042167385
AXIN1	PIAS2	0.552038042167385
MK14	SP20H	0.552038042167385
TBB1	RBP10	0.552038042167385
E9Q3P4	SNP25	0.552038042167385
SOCS1	PHAG1	0.552038042167385
MAPK2	MK06	0.552038042167385
A5D6Q2	MYOD1	0.552038042167385
DAXX	GLUT4	0.552038042167385
INADL	KCJ10	0.552038042167385
AVR2A	MAGI2	0.552038042167385
D3YZC9	EGR1	0.552038042167385
YAP1	RUNX1	0.552038042167385
BHE40	CEBPB	0.552038042167385
ACTN3	NRAP	0.552038042167385
RBTN2	HIPK2	0.552038042167385
RAF1	RABX5	0.552038042167385
Q6P1H7	FBXW7	0.552038042167385
UBE4A	DNJC7	0.552038042167385
E9Q6R7	NDE1	0.552038042167385
AXIN2	GSK3B	0.552038042167385
1433F	ARG28	0.552038042167385
AXIN2	Q8BNP7	0.552038042167385
H3BLN6	KLHL2	0.552038042167385
E9Q3P4	STX4	0.552038042167385
SOCS1	TRIM8	0.552038042167385
TLE5	SIX3	0.552038042167385
E9QAN8	ITSN1	0.552038042167385
F8VPR5	CITE2	0.552038042167385
F8VPR5	TF65	0.552038042167385
AXIN1	PIAS1	0.552038042167385
IMA4	CHD8	0.552038042167385
NMI	PKHO1	0.552038042167385
DAXX	SNW1	0.552038042167385
HCN3	KCTD3	0.552038042167385
RARA	Q9D4Z5	0.552038042167385
MAPK2	PHC1	0.552038042167385
HXD13	SMAD1	0.552038042167385
ESR1	GRIP1	0.552038042167385
CXB6	CNST	0.552038042167385
STX4	STXB5	0.552038042167385
Q3UJF1	ANRA2	0.552038042167385
TC1D3	CSK2B	0.552038042167385
ANXA6	KCNQ2	0.552038042167385
Q8CEC4	FBXW7	0.552038042167385
LHX3	LDB1	0.552038042167385
CALX	PTN1	0.552038042167385
KIT	SOCS6	0.552038042167385
CHD8	CTCF	0.552038042167385
PIAS3	TBP	0.552038042167385
MYOD1	NCOA1	0.552038042167385
MYOD1	NCOA2	0.552038042167385
MAP1B	PESC	0.552038042167385
NP1L1	NP1L2	0.552038042167385
DIAP1	BAIP2	0.552038042167385
AIP	GNA13	0.552038042167385
KPCE	FBXW7	0.552038042167385
RAB6A	GDIB	0.552038042167385
ANXA6	KCNQ3	0.552038042167385
TBP	TF2AA	0.552038042167385
DAPK3	UB2D3	0.552038042167385
MDM2	RASF5	0.552038042167385
NECD	ARNT2	0.552038042167385
EYA1	SMRC2	0.552038042167385
HDAC1	PHB2	0.552038042167385
1433E	RIN1	0.552038042167385
EGR2	UBC9	0.552038042167385
TERA	RNF37	0.552038042167385
LNX1	CAH1	0.552038042167385
WHRN	LRC4C	0.552038042167385
EYA2	SHRPN	0.552038042167385
CNST	GGA1	0.552038042167385
RBTN2	MCM6	0.552038042167385
KMT2B	RBTN2	0.552038042167385
PIAS3	IRF1	0.552038042167385
LHX3	ISL1	0.552038042167385
ATG10	MLP3B	0.552038042167385
MKNK1	MK11	0.552038042167385
ETV6	KAT5	0.552038042167385
ATF4	ABRX2	0.552038042167385
FUS	SRSF2	0.552038042167385
TBX1	ASH2L	0.552038042167385
RAN	RBP10	0.552038042167385
DPYL2	DPYL5	0.552038042167385
PAX6	TRI11	0.552038042167385
RAD51	R51A1	0.552038042167385
LEG3	SUFU	0.552038042167385
NRAP	FLNC	0.552038042167385
PCNA	DPOLB	0.552038042167385
GGA2	CNST	0.552038042167385
TIF1B	SRTD1	0.552038042167385
RAB4A	CD2AP	0.552038042167385
TERA	SVIP	0.552038042167385
DPYL3	DPYL5	0.552038042167385
ASB6	SH2B2	0.552038042167385
DPYS	DPYL5	0.552038042167385
G6PI	PAR14	0.552038042167385
GIT1	SNX6	0.552038042167385
CXB2	CNST	0.552038042167385
TGFI1	GIT1	0.552038042167385
SLX4	MUS81	0.552038042167385
SIN3B	MYT1	0.552038042167385
CALX	UBC9	0.552038042167385
FUS	SRS10	0.552038042167385
VGLL2	MEF2C	0.552038042167385
GORAB	SCYL1	0.552038042167385
GEMI	HXD10	0.552038042167385
ASH2L	AP2D	0.552038042167385
RASH	RIN1	0.552038042167385
GEMI	HXA11	0.552038042167385
GRIK2	KLH24	0.552038042167385
NP1L2	NP1L4	0.552038042167385
NECD	CCAR1	0.552038042167385
PTN11	ITSN1	0.552038042167385
PTBP2	NOVA1	0.552038042167385
ANDR	GRIP1	0.552038042167385
IN35	PKHO1	0.552038042167385
TRI32	PIAS4	0.552038042167385
PK3C3	BAKOR	0.551804313140084
PK3C3	UVRAG	0.551804313140084
PK3C3	PI3R4	0.551804313140084
BAKOR	PI3R4	0.551804313140084
HEXI1	CDK9	0.551804313140084
AHI1	B9D1	0.551804313140084
STAG3	SMC1B	0.551804313140084
C2D2A	B9D1	0.551804313140084
TADA1	KAT2A	0.551804313140084
TNR6A	AGO2	0.551804313140084
DNM3A	DNM3B	0.551804313140084
ACTB	LRRK2	0.551804313140084
NMDZ1	PLCB1	0.551804313140084
CTC1	STN1	0.551804313140084
NMDE2	DLG1	0.551804313140084
GRIA2	GRIA4	0.551804313140084
BBS1	BBS2	0.551804313140084
KCNJ4	DLG4	0.551804313140084
KALRN	NMDZ1	0.551804313140084
AXIN1	LRP6	0.551804313140084
RD21L	SMC1B	0.551804313140084
TM231	B9D1	0.551804313140084
PAXI1	ASH2L	0.551804313140084
SYGP1	SYNJ1	0.551804313140084
TAF9	KAT2A	0.551804313140084
TECT2	B9D1	0.551804313140084
MAX	RING2	0.551804313140084
BECN1	UVRAG	0.551804313140084
BECN1	PI3R4	0.551804313140084
TAF5L	KAT2A	0.551804313140084
CDK9	CCNT1	0.551804313140084
PAXI1	KMT2C	0.551804313140084
FYB1	LCP2	0.551804313140084
SORT	TNR16	0.551804313140084
TAF6L	KAT2A	0.551804313140084
LAT	CBLB	0.551804313140084
TPPC3	TPPC5	0.551804313140084
DYN1	LRRK2	0.551804313140084
IRS1	1433B	0.551804313140084
TPPC3	TPPC2	0.551804313140084
BBS4	BBS2	0.551804313140084
BBS7	BBS2	0.551804313140084
PCGF2	CBX8	0.551804313140084
REC8	SMC1B	0.551804313140084
TECT1	B9D1	0.551804313140084
TADA3	KAT2A	0.551804313140084
NMDE2	MYO5A	0.551804313140084
PABP1	AGO2	0.551804313140084
LAT	THMS1	0.551804313140084
CBLB	GRB2	0.551804313140084
DMD	DTNA	0.551804313140084
SMCE1	SMRC1	0.551804313140084
CD8A	LCK	0.551368297964255
CD5R1	SIK2	0.5507844405935961
TPPC3	TPPC1	0.5502853805072421
UBC	UB2R1	0.5502853805072421
AIP	GNAQ	0.5502853805072421
HACE1	OPTN	0.5502853805072421
FAF1	TERA	0.5502853805072421
UBC	UB2G1	0.5502853805072421
BACH1	MAFK	0.5502853805072421
SQSTM	OPTN	0.5502853805072421
H33	ING2	0.5502853805072421
DAXX	SUMO2	0.5502853805072421
DAXX	SUMO1	0.5502853805072421
H12	NASP	0.5502853805072421
NUDC	KINH	0.5502853805072421
DAXX	HIPK1	0.5499145388148959
RARA	KS6A5	0.5499145388148959
SMAD6	ANM1	0.5499145388148959
CLOCK	KPCA	0.5499145388148959
KPCB	LDB3	0.5499145388148959
KHDR1	ANM1	0.5499145388148959
LAC1	IGHG1	0.5499136295819549
IGKC	GCAB	0.5499136295819549
UBC	STAM1	0.5499136295819549
UBC	TM1L2	0.5499136295819549
UBC	TAB3	0.5499136295819549
UBC	UBFD1	0.5499136295819549
UBC	Q7TMG8	0.5499136295819549
UBC	PSMD3	0.5499136295819549
B2RR82	UBC	0.5499136295819549
PSDE	UBC	0.5499136295819549
E9PXB7	SCNNG	0.5499136295819549
UBC	CUED1	0.5499136295819549
UBC	HOIL1	0.5499136295819549
UBC	EPN2	0.5499136295819549
UBC	UBP5	0.5499136295819549
IRF1	UBC9	0.549270425200556
CSN5	ID3	0.549270425200556
CTCFL	ANM7	0.549270425200556
TS101	GMCL1	0.549029143124479
GBRA1	UBP14	0.549029143124479
MEI4	RE114	0.549029143124479
Q5SXC4	RHG22	0.549029143124479
ANDR	CLF2A	0.549029143124479
KGP1	GKAP1	0.549029143124479
LEF1	TDG	0.549029143124479
DLG4	UB2V2	0.548803243430649
DLG4	BTBDB	0.548803243430649
MYO10	NEO1	0.5487786438993411
FAK1	MEF2C	0.54866838800864
IF2A	EED	0.546518984116746
PO5F1	JHD2C	0.546518984116746
RL19	EED	0.546518984116746
PP1A	QCR1	0.546518984116746
PP1A	SDHB	0.546518984116746
PP1A	CY1	0.546518984116746
PP1A	HSPB6	0.546518984116746
PP1A	RABX5	0.546518984116746
RS3A	EED	0.546518984116746
PP1A	DCP1A	0.546518984116746
WNT5A	Q8C3W2	0.542761457732584
DTNB	Q3UVD6	0.542761457732584
Q3UVD6	DTNA	0.542761457732584
G3X9B2	CDC20	0.542761457732584
FGFR3	SH2B2	0.542599299667812
SAP30	SIN3A	0.542527418661951
DVL2	VANG1	0.542527418661951
AKT1	TRIB3	0.542527418661951
DAB1	DAB2P	0.542527418661951
DYL1	DAZL	0.542527418661951
A4GZ26	BAIP2	0.542527418661951
CRLF2	TSLP	0.541529777574604
IL16	KCNJ2	0.540932528140063
Q14DJ8	ANM1	0.540800332840134
1433E	TFDP2	0.53861489025091
FAK1	GRB2	0.538040890639364
BCAR1	PKN3	0.537777835169878
PKD2	FBW1A	0.536939940775502
HMGB1	HAVR2	0.536939940775502
TR30A	STING	0.536939940775502
CEBPB	PGES2	0.536939940775502
TBP	GPBP1	0.536939940775502
2ABB	ARRB2	0.536939940775502
F8VPR5	GPBP1	0.536939940775502
TRAF6	SRA1	0.536939940775502
OGG1	Q921K2	0.536939940775502
TYOBP	SHIP1	0.536939940775502
PPARG	FBX9	0.536939940775502
LRRF1	GRIP1	0.536939940775502
NRIP1	GRIP1	0.536939940775502
PRPH2	ROM1	0.536939940775502
MDM2	PAX3	0.536939940775502
AKT1	PARVB	0.536939940775502
CNPY2	E2AK3	0.536939940775502
CASP6	IRAK3	0.536939940775502
MYOD1	MP2K1	0.536939940775502
TF2B	GPBP1	0.536939940775502
IRS1	FBX40	0.536939940775502
CRY1	SIN3B	0.536939940775502
SYPH	PARK7	0.536939940775502
UBC	GCH1	0.536939940775502
MYCD	FBX32	0.536939940775502
RPB1	GPBP1	0.536939940775502
ZN106	FYN	0.536939940775502
P53	KCMA1	0.536939940775502
LCAP	USO1	0.536939940775502
MYRF	FBXW7	0.536939940775502
GRB2	SYPH	0.536939940775502
DOK2	Q91YX7	0.536851934894529
SUH	FHL1	0.536074621671274
MCL1	BBC3	0.536074621671274
GNAO	RGS16	0.536074621671274
BAK	B2LA1	0.536074621671274
RAC1	RHG22	0.536074621671274
AURKA	CHFR	0.536074621671274
NKX25	BAZ1B	0.536074621671274
RAB9B	SGSM1	0.536074621671274
TPM1	TRI32	0.536074621671274
OX2G	MO2R1	0.536074621671274
PLXA2	NRP1	0.536074621671274
MID49	DNM1L	0.536074621671274
PDCD1	PD1L2	0.536074621671274
JUN	GCR	0.536074621671274
BAK	MCL1	0.536074621671274
TTP	HMGB1	0.536074621671274
RAC1	RHG01	0.536074621671274
TBX5	BAZ1B	0.536074621671274
HMGB1	MECP2	0.536074621671274
VDR	BAZ1B	0.536074621671274
TIF1A	Q9DCC5	0.536074621671274
GRAP2	M4K1	0.536074621671274
FOS	GCR	0.536074621671274
HMGB1	RELB	0.536074621671274
HMGB1	TLE1	0.536074621671274
TLE5	HMGB1	0.536074621671274
P53	HMGB1	0.536074621671274
DESM	TRI32	0.536074621671274
B1B1A8	MYPT1	0.536074621671274
RB	HMGB1	0.536074621671274
BID	B2LA1	0.536074621671274
OMP	BEX2	0.536074621671274
FYN	EPHA4	0.536074621671274
MELPH	RB27B	0.536074621671274
BCL2	GIMA3	0.536074621671274
BCL2	GIMA5	0.536074621671274
ABL1	RIN1	0.536074621671274
OTX2	DMBX1	0.536001865668395
KIF5C	JIP3	0.536001865668395
ACK1	KCMA1	0.5355707236210729
TLK2	TNIK	0.5355707236210729
CIDEA	AAPK1	0.5355707236210729
E41L2	AGAP2	0.5355707236210729
MDHM	KCMA1	0.5355707236210729
STX1B	VAMP2	0.5355707236210729
NFM	CYFP1	0.5355707236210729
KAP1	TNIK	0.5355707236210729
CALR	KCMA1	0.5355707236210729
AP2A1	TNIK	0.5355707236210729
AP2A1	AGAP2	0.5355707236210729
AP2A1	CYFP1	0.5355707236210729
GNAO	AGAP2	0.5355707236210729
GNAO	CNKR2	0.5355707236210729
RS7	FTM	0.5355707236210729
A1AT2	KCMA1	0.5355707236210729
1433E	1433B	0.5355707236210729
RS6	FTM	0.5355707236210729
GRP75	KCMA1	0.5355707236210729
ZO1	TNIK	0.5355707236210729
ZO1	CNKR2	0.5355707236210729
DNJA1	TSC1	0.5355707236210729
TCPD	MYCB2	0.5355707236210729
CTBP2	TNIK	0.5355707236210729
GCP3	KCMA1	0.5355707236210729
LMBL2	NANOG	0.5355707236210729
RUVB1	KCMA1	0.5355707236210729
MO4L1	NANOG	0.5355707236210729
ARF3	CYFP1	0.5355707236210729
ACTZ	TNIK	0.5355707236210729
ACTZ	KCMA1	0.5355707236210729
PP1A	AGAP2	0.5355707236210729
CH60	KCMA1	0.5355707236210729
MK01	TNIK	0.5355707236210729
MK01	AGAP2	0.5355707236210729
SC23A	MYCB2	0.5355707236210729
PP2BA	AGAP2	0.5355707236210729
MTF2	EPOP	0.5355707236210729
TNIK	KCMA1	0.5355707236210729
TNIK	ZN219	0.5355707236210729
TNIK	ZC3H4	0.5355707236210729
TNIK	SYNE1	0.5355707236210729
TNIK	AKAP9	0.5355707236210729
PP2BA	HOME1	0.5355707236210729
TNIK	ABI1	0.5355707236210729
1433T	CRK	0.5355707236210729
TNIK	RCOR1	0.5355707236210729
1433T	TSC1	0.5355707236210729
TNIK	CACO1	0.5355707236210729
TNIK	CDC73	0.5355707236210729
TNIK	NAT10	0.5355707236210729
TNIK	DEST	0.5355707236210729
SMRC1	ERR2	0.5355707236210729
WDR18	MYCB2	0.5355707236210729
KCMA1	AT1A3	0.5355707236210729
KCD16	PEX5R	0.5355707236210729
KCMA1	RCN3	0.5355707236210729
KCMA1	HEMO	0.5355707236210729
LRRK2	GSK3B	0.5355707236210729
RANB9	MYOME	0.5355707236210729
TCOF	FXR1	0.5355707236210729
MKS1	C2D2A	0.5355707236210729
AGAP2	IQEC2	0.5355707236210729
MKS1	TECT1	0.5355707236210729
AGAP2	RGPA1	0.5355707236210729
AGAP2	CYFP2	0.5355707236210729
AGAP2	SYNE1	0.5355707236210729
AGAP2	LRRC7	0.5355707236210729
AGAP2	NBEA	0.5355707236210729
AGAP2	RPGF4	0.5355707236210729
AGAP2	SRCN1	0.5355707236210729
AGAP2	DREB	0.5355707236210729
AGAP2	ARC1A	0.5355707236210729
SC6A4	NOS1	0.5355707236210729
MED13	ERR2	0.5355707236210729
CNKR2	DLG1	0.5355707236210729
NANOG	WDR82	0.5355707236210729
NANOG	DDX1	0.5355707236210729
DPYL2	KCMA1	0.5355707236210729
DPYL2	AGAP2	0.5355707236210729
TNIK	CAMKV	0.5355707236210729
TNIK	PTPRD	0.5355707236210729
TNIK	CDC5L	0.5355707236210729
TNIK	NEST	0.5355707236210729
TNIK	PHOCN	0.5355707236210729
TNIK	ERC2	0.5355707236210729
TNIK	KCC2D	0.5355707236210729
DPYL2	CYFP1	0.5355707236210729
TNIK	RCOR2	0.5355707236210729
TNIK	ANK2	0.5355707236210729
U5S1	TNIK	0.5355707236210729
CYH3	CNKR2	0.5355707236210729
TNIK	CACB4	0.5355707236210729
DPYL2	TNIK	0.5355707236210729
TNIK	NCOR2	0.5355707236210729
TNIK	CARM1	0.5355707236210729
TNIK	SEPT3	0.5355707236210729
TNIK	HOME1	0.5355707236210729
TNIK	SNUT1	0.5355707236210729
AAKG1	AAPK1	0.5355707236210729
PRKDC	TF2L1	0.5355707236210729
PRAX	KCMA1	0.5355707236210729
STRN	TNIK	0.5355707236210729
LDB2	RNF12	0.5355707236210729
GNAZ	AGAP2	0.5355707236210729
PABP1	FXR1	0.5355707236210729
SMRC1	SALL4	0.5355707236210729
PCGF3	RING2	0.5355707236210729
LMNB1	TNIK	0.5355707236210729
MATR3	TSC1	0.5355707236210729
HS71L	KCMA1	0.5355707236210729
ENOG	KCMA1	0.5355707236210729
GRP75	MKS1	0.5355707236210729
BIN1	HUWE1	0.5355707236210729
FETUA	KCMA1	0.5355707236210729
BAG5	CHIP	0.5355707236210729
GRP75	FXR1	0.5355707236210729
KAP3	TNIK	0.5355707236210729
MP2K1	AGAP2	0.5355707236210729
KIF5A	TNIK	0.5355707236210729
FAK1	AGAP2	0.5355707236210729
NMDZ1	PP2AA	0.5355707236210729
NMDZ1	TNIK	0.5355707236210729
RB11B	KCMA1	0.5355707236210729
HNF4A	SIR1	0.5355707236210729
CAV1	TGFR1	0.5355707236210729
OPA1	CYFP1	0.5355707236210729
PURA	FXR1	0.5355707236210729
RAB1A	KCMA1	0.5355707236210729
RAP1A	KCMA1	0.5355707236210729
PP1G	CYFP1	0.5355707236210729
KPCB	TNIK	0.5355707236210729
KPCB	AGAP2	0.5355707236210729
KPCB	CYFP1	0.5355707236210729
HNRH2	NANOG	0.5355707236210729
PSB1	IQCB1	0.5355707236210729
GRM1	AGAP2	0.5355707236210729
TBB5	KCMA1	0.5355707236210729
AGAP2	SRBS1	0.5355707236210729
GELS	MYCB2	0.5355707236210729
HSP72	NPHP4	0.5355707236210729
TF2L1	RYBP	0.5355707236210729
AGAP2	ARHGI	0.5355707236210729
AGAP2	KCC2D	0.5355707236210729
AGAP2	TLN2	0.5355707236210729
AGAP2	MYOME	0.5355707236210729
TF2L1	OGT1	0.5355707236210729
TF2L1	MBD2	0.5355707236210729
AGAP2	RIMS2	0.5355707236210729
AGAP2	DCLK1	0.5355707236210729
SHAN3	TIF1B	0.5355707236210729
THOC4	FXR1	0.5355707236210729
SHAN3	TENR	0.5355707236210729
M3K1	TAB1	0.5355707236210729
SHAN3	DREB	0.5355707236210729
SHAN3	E41L1	0.5355707236210729
HERC2	AKAP9	0.5355707236210729
HERC2	SHOT1	0.5355707236210729
HERC2	SRGP2	0.5355707236210729
HERC2	RENT1	0.5355707236210729
HERC2	Q9JMG9	0.5355707236210729
HERC2	DREB	0.5355707236210729
IKKA	SMAD3	0.5355707236210729
MYOME	HOOK1	0.5355707236210729
MYOME	CNKR3	0.5355707236210729
MYOME	CLAP2	0.5355707236210729
MYOME	HOOK3	0.5355707236210729
MYOME	F120C	0.5355707236210729
