source	target	Weight	edge type
YBR282W	YPL173W	1.0	PPI
YBR283C	YCR034W	1.0	PPI
YBR283C	YDL077C	1.0	PPI
YBR283C	YDL092W	1.0	PPI
YBR283C	YDL095W	1.0	PPI
YBR283C	YDR086C	1.0	PPI
YBR283C	YER019C-A	1.0	PPI
YBR283C	YER087C-B	1.0	PPI
YBR283C	YGL051W	1.0	PPI
YBR283C	YGR060W	1.0	PPI
YBR283C	YGR284C	1.0	PPI
YBR283C	YHR007C	1.0	PPI
YBR283C	YHR140W	1.0	PPI
YBR283C	YIL162W	1.0	PPI
YBR283C	YJL034W	1.0	PPI
YBR283C	YJL109C	1.0	PPI
YBR283C	YJL117W	1.0	PPI
YBR283C	YJR045C	1.0	PPI
YBR283C	YJR117W	1.0	PPI
YBR283C	YKL008C	1.0	PPI
YBR283C	YKL065C	1.0	PPI
YBR283C	YKL154W	1.0	PPI
YBR283C	YLR065C	1.0	PPI
YBR283C	YLR311C	1.0	PPI
YBR283C	YLR350W	1.0	PPI
YBR283C	YLR372W	1.0	PPI
YBR283C	YLR378C	1.0	PPI
YBR283C	YML012W	1.0	PPI
YBR283C	YML048W	1.0	PPI
YBR283C	YMR149W	1.0	PPI
YBR283C	YMR215W	1.0	PPI
YBR283C	YMR238W	1.0	PPI
YBR283C	YMR264W	1.0	PPI
YBR283C	YMR272C	1.0	PPI
YBR283C	YMR292W	1.0	PPI
YBR283C	YNL130C	1.0	PPI
YBR283C	YOR016C	1.0	PPI
YBR283C	YOR054C	1.0	PPI
YBR283C	YOR254C	1.0	PPI
YBR283C	YPL076W	1.0	PPI
YBR283C	YPL234C	1.0	PPI
YBR283C	YPR028W	1.0	PPI
YBR283C	YPR113W	1.0	PPI
YBR284W	YDL229W	1.0	PPI
YBR284W	YDL238C	1.0	PPI
YBR284W	YEL030W	1.0	PPI
YBR284W	YLL024C	1.0	PPI
YBR284W	YML035C	1.0	PPI
YBR284W	YNL209W	1.0	PPI
YBR284W	YPL106C	1.0	PPI
YBR284W	YPL240C	1.0	PPI
YBR285W	YGR092W	1.0	PPI
YBR286W	YDL229W	1.0	PPI
YBR286W	YLL024C	1.0	PPI
YBR287W	YDL229W	1.0	PPI
YBR287W	YEL030W	1.0	PPI
YBR287W	YLL024C	1.0	PPI
YBR287W	YPL031C	1.0	PPI
YBR287W	YPL235W	1.0	PPI
YBR288C	YCL018W	1.0	PPI
YBR288C	YDL055C	1.0	PPI
YBR288C	YDL077C	1.0	PPI
YBR288C	YDL229W	1.0	PPI
YBR288C	YDR394W	1.0	PPI
YBR288C	YER110C	1.0	PPI
YBR288C	YFL016C	1.0	PPI
YBR288C	YFL037W	1.0	PPI
YBR288C	YFL039C	1.0	PPI
YBR288C	YGL206C	1.0	PPI
YBR288C	YGR162W	1.0	PPI
YBR288C	YGR218W	1.0	PPI
YBR288C	YGR254W	1.0	PPI
YBR288C	YGR261C	1.0	PPI
YBR288C	YJR045C	1.0	PPI
YBR288C	YJR077C	1.0	PPI
YBR288C	YJR121W	1.0	PPI
YBR288C	YKL060C	1.0	PPI
YBR288C	YLL024C	1.0	PPI
YBR288C	YLR044C	1.0	PPI
YBR288C	YLR093C	1.0	PPI
YBR288C	YLR180W	1.0	PPI
YBR288C	YLR259C	1.0	PPI
YBR288C	YML085C	1.0	PPI
YBR288C	YMR214W	1.0	PPI
YBR288C	YNL031C	1.0	PPI
YBR288C	YNL064C	1.0	PPI
YBR288C	YNL209W	1.0	PPI
YBR288C	YPL106C	1.0	PPI
YBR288C	YPL195W	1.0	PPI
YBR289W	YDL074C	1.0	PPI
YBR289W	YDL229W	1.0	PPI
YBR289W	YDR073W	1.0	PPI
YBR289W	YDR096W	1.0	PPI
YBR289W	YDR224C	1.0	PPI
YBR289W	YDR225W	1.0	PPI
YBR289W	YDR409W	1.0	PPI
YBR289W	YEL009C	1.0	PPI
YBR289W	YER022W	1.0	PPI
YBR289W	YER111C	1.0	PPI
YBR289W	YER112W	1.0	PPI
YBR289W	YER162C	1.0	PPI
YBR289W	YER165W	1.0	PPI
YBR289W	YFL049W	1.0	PPI
YBR289W	YGL071W	1.0	PPI
YBR289W	YGL120C	1.0	PPI
YBR289W	YGL158W	1.0	PPI
YBR289W	YGL237C	1.0	PPI
YBR289W	YGR252W	1.0	PPI
YBR289W	YGR275W	1.0	PPI
YBR289W	YHL025W	1.0	PPI
YBR289W	YIL046W	1.0	PPI
YBR289W	YIR010W	1.0	PPI
YBR289W	YJL115W	1.0	PPI
YBR289W	YJL127C	1.0	PPI
YBR289W	YJL176C	1.0	PPI
YBR289W	YJL207C	1.0	PPI
YBR289W	YJR074W	1.0	PPI
YBR289W	YKL062W	1.0	PPI
YBR289W	YKL109W	1.0	PPI
YBR289W	YKR001C	1.0	PPI
YBR289W	YKR029C	1.0	PPI
YBR289W	YLL024C	1.0	PPI
YBR289W	YLR055C	1.0	PPI
YBR289W	YLR182W	1.0	PPI
YBR289W	YLR320W	1.0	PPI
YBR289W	YML007W	1.0	PPI
YBR289W	YML027W	1.0	PPI
YBR289W	YML065W	1.0	PPI
YBR289W	YMR033W	1.0	PPI
YBR289W	YMR043W	1.0	PPI
YBR289W	YMR072W	1.0	PPI
YBR289W	YMR179W	1.0	PPI
YBR289W	YMR223W	1.0	PPI
YBR289W	YMR236W	1.0	PPI
YBR289W	YNL027W	1.0	PPI
YBR289W	YNL030W	1.0	PPI
YBR289W	YNL031C	1.0	PPI
YBR289W	YNL206C	1.0	PPI
YBR289W	YNL207W	1.0	PPI
YBR289W	YNR023W	1.0	PPI
YBR289W	YOL051W	1.0	PPI
YBR289W	YOL135C	1.0	PPI
YBR289W	YOR038C	1.0	PPI
YBR289W	YOR119C	1.0	PPI
YBR289W	YOR290C	1.0	PPI
YBR289W	YPL016W	1.0	PPI
YBR289W	YPL129W	1.0	PPI
YBR289W	YPL178W	1.0	PPI
YBR289W	YPR018W	1.0	PPI
YBR289W	YPR034W	1.0	PPI
YBR289W	YPR190C	1.0	PPI
YBR290W	YCL052C	1.0	PPI
YBR290W	YCR011C	1.0	PPI
YBR290W	YCR024C-A	1.0	PPI
YBR290W	YCR034W	1.0	PPI
YBR290W	YDL015C	1.0	PPI
YBR290W	YDL212W	1.0	PPI
YBR290W	YDL229W	1.0	PPI
YBR290W	YDR190C	1.0	PPI
YBR290W	YDR297W	1.0	PPI
YBR290W	YEL036C	1.0	PPI
YBR290W	YER125W	1.0	PPI
YBR290W	YGL012W	1.0	PPI
YBR290W	YGL051W	1.0	PPI
YBR290W	YGR284C	1.0	PPI
YBR290W	YHR133C	1.0	PPI
YBR290W	YIL114C	1.0	PPI
YBR290W	YJL117W	1.0	PPI
YBR290W	YJL196C	1.0	PPI
YBR290W	YJR117W	1.0	PPI
YBR290W	YKL008C	1.0	PPI
YBR290W	YKL065C	1.0	PPI
YBR290W	YLL024C	1.0	PPI
YBR290W	YLR004C	1.0	PPI
YBR290W	YLR018C	1.0	PPI
YBR290W	YLR372W	1.0	PPI
YBR290W	YML048W	1.0	PPI
YBR290W	YMR215W	1.0	PPI
YBR290W	YOR016C	1.0	PPI
YBR290W	YPL076W	1.0	PPI
YBR290W	YPL087W	1.0	PPI
YBR290W	YPL132W	1.0	PPI
YBR290W	YPL176C	1.0	PPI
YBR290W	YPL227C	1.0	PPI
YBR290W	YPL235W	1.0	PPI
YBR290W	YPL240C	1.0	PPI
YBR290W	YPR028W	1.0	PPI
YBR290W	YPR156C	1.0	PPI
YBR291C	YDR413C	1.0	PPI
YBR291C	YER110C	1.0	PPI
YBR291C	YGL187C	1.0	PPI
YBR291C	YHR096C	1.0	PPI
YBR291C	YKL088W	1.0	PPI
YBR291C	YKL173W	1.0	PPI
YBR291C	YLL005C	1.0	PPI
YBR291C	YLL024C	1.0	PPI
YBR291C	YLR259C	1.0	PPI
YBR291C	YML085C	1.0	PPI
YBR291C	YMR022W	1.0	PPI
YBR291C	YMR124W	1.0	PPI
YBR291C	YNL209W	1.0	PPI
YBR293W	YGR174C	1.0	PPI
YBR293W	YGR260W	1.0	PPI
YBR293W	YJR117W	1.0	PPI
YBR293W	YLR083C	1.0	PPI
YBR293W	YOR254C	1.0	PPI
YBR294W	YLL024C	1.0	PPI
YBR295W	YDL156W	1.0	PPI
YBR295W	YHR123W	1.0	PPI
YBR295W	YNL030W	1.0	PPI
YBR295W	YNL209W	1.0	PPI
YBR296C	YHR133C	1.0	PPI
YBR296C	YHR188C	1.0	PPI
YBR296C	YLL028W	1.0	PPI
YBR297W	YNR047W	1.0	PPI
YBR297W	YPR088C	1.0	PPI
YBR298C	YCR034W	1.0	PPI
YBR298C	YDL212W	1.0	PPI
YBR298C	YDR276C	1.0	PPI
YBR298C	YDR284C	1.0	PPI
YBR298C	YEL027W	1.0	PPI
YBR298C	YGL051W	1.0	PPI
YBR298C	YGR041W	1.0	PPI
YBR298C	YHL042W	1.0	PPI
YBR298C	YKL065C	1.0	PPI
YBR298C	YKL154W	1.0	PPI
YBR298C	YLR320W	1.0	PPI
YBR298C	YLR372W	1.0	PPI
YBR298C	YML048W	1.0	PPI
YBR298C	YMR022W	1.0	PPI
YBR298C	YMR264W	1.0	PPI
YBR298C	YMR279C	1.0	PPI
YBR298C	YNL008C	1.0	PPI
YBR298C	YNL121C	1.0	PPI
YBR299W	YDL229W	1.0	PPI
YBR299W	YDR153C	1.0	PPI
YBR299W	YER125W	1.0	PPI
YBR299W	YGR292W	1.0	PPI
YBR299W	YIL030C	1.0	PPI
YBR299W	YJR017C	1.0	PPI
YBR299W	YJR125C	1.0	PPI
YBR299W	YKL012W	1.0	PPI
YBR299W	YLL024C	1.0	PPI
YBR299W	YNL007C	1.0	PPI
YBR299W	YPL031C	1.0	PPI
YCL001W	YDL145C	1.0	PPI
YCL001W	YGL137W	1.0	PPI
YCL001W	YJR131W	1.0	PPI
YCL001W	YMR058W	1.0	PPI
YCL001W	YNL258C	1.0	PPI
YCL001W	YNR026C	1.0	PPI
YCL004W	YDL229W	1.0	PPI
YCL005W	YLR404W	1.0	PPI
YCL005W-A	YDL185W	1.0	PPI
YCL005W-A	YGR105W	1.0	PPI
YCL005W-A	YKL077W	1.0	PPI
YCL005W-A	YMR054W	1.0	PPI
YCL005W-A	YOR254C	1.0	PPI
YCL005W-A	YOR270C	1.0	PPI
YCL008C	YCR084C	1.0	PPI
YCL008C	YDR069C	1.0	PPI
YCL008C	YDR200C	1.0	PPI
YCL008C	YDR425W	1.0	PPI
YCL008C	YER093C	1.0	PPI
YCL008C	YFR024C-A	1.0	PPI
YCL008C	YGL045W	1.0	PPI
YCL008C	YGR206W	1.0	PPI
YCL008C	YHL002W	1.0	PPI
YCL008C	YHR016C	1.0	PPI
YCL008C	YHR192W	1.0	PPI
YCL008C	YKL079W	1.0	PPI
YCL008C	YKR020W	1.0	PPI
YCL008C	YLL039C	1.0	PPI
YCL008C	YLR119W	1.0	PPI
YCL008C	YLR191W	1.0	PPI
YCL008C	YLR417W	1.0	PPI
YCL008C	YMR032W	1.0	PPI
YCL008C	YMR076C	1.0	PPI
YCL008C	YMR077C	1.0	PPI
YCL008C	YNL086W	1.0	PPI
YCL008C	YNL209W	1.0	PPI
YCL008C	YNR006W	1.0	PPI
YCL008C	YOR117W	1.0	PPI
YCL008C	YPL065W	1.0	PPI
YCL008C	YPL084W	1.0	PPI
YCL009C	YDR231C	1.0	PPI
YCL009C	YFR004W	1.0	PPI
YCL009C	YGR162W	1.0	PPI
YCL009C	YJR045C	1.0	PPI
YCL009C	YKL010C	1.0	PPI
YCL009C	YKL157W	1.0	PPI
YCL009C	YKR016W	1.0	PPI
YCL009C	YLL024C	1.0	PPI
YCL009C	YLR006C	1.0	PPI
YCL009C	YMR108W	1.0	PPI
YCL009C	YMR186W	1.0	PPI
YCL009C	YNL209W	1.0	PPI
YCL009C	YPL240C	1.0	PPI
YCL010C	YCR082W	1.0	PPI
YCL010C	YDL007W	1.0	PPI
YCL010C	YDL229W	1.0	PPI
YCL010C	YDR145W	1.0	PPI
YCL010C	YDR167W	1.0	PPI
YCL010C	YDR176W	1.0	PPI
YCL010C	YDR212W	1.0	PPI
YCL010C	YDR224C	1.0	PPI
YCL010C	YDR382W	1.0	PPI
YCL010C	YDR392W	1.0	PPI
YCL010C	YDR448W	1.0	PPI
YCL010C	YER025W	1.0	PPI
YCL010C	YER040W	1.0	PPI
YCL010C	YER164W	1.0	PPI
YCL010C	YFL037W	1.0	PPI
YCL010C	YFR037C	1.0	PPI
YCL010C	YGL048C	1.0	PPI
YCL010C	YGL066W	1.0	PPI
YCL010C	YGL071W	1.0	PPI
YCL010C	YGL073W	1.0	PPI
YCL010C	YGL112C	1.0	PPI
YCL010C	YGL127C	1.0	PPI
YCL010C	YGL262W	1.0	PPI
YCL010C	YGR252W	1.0	PPI
YCL010C	YGR274C	1.0	PPI
YCL010C	YHR099W	1.0	PPI
YCL010C	YJL008C	1.0	PPI
YCL010C	YJL034W	1.0	PPI
YCL010C	YJL052W	1.0	PPI
YCL010C	YJR009C	1.0	PPI
YCL010C	YJR121W	1.0	PPI
YCL010C	YKL062W	1.0	PPI
YCL010C	YKR008W	1.0	PPI
YCL010C	YLL024C	1.0	PPI
YCL010C	YLL039C	1.0	PPI
YCL010C	YLR055C	1.0	PPI
YCL010C	YLR167W	1.0	PPI
YCL010C	YML007W	1.0	PPI
YCL010C	YMR037C	1.0	PPI
YCL010C	YMR075W	1.0	PPI
YCL010C	YMR116C	1.0	PPI
YCL010C	YMR186W	1.0	PPI
YCL010C	YMR223W	1.0	PPI
YCL010C	YMR236W	1.0	PPI
YCL010C	YNL031C	1.0	PPI
YCL010C	YNL112W	1.0	PPI
YCL010C	YNR016C	1.0	PPI
YCL010C	YOL039W	1.0	PPI
YCL010C	YOL148C	1.0	PPI
YCL010C	YOR023C	1.0	PPI
YCL010C	YOR116C	1.0	PPI
YCL010C	YOR117W	1.0	PPI
YCL010C	YOR204W	1.0	PPI
YCL010C	YOR341W	1.0	PPI
YCL010C	YPL047W	1.0	PPI
YCL010C	YPL240C	1.0	PPI
YCL010C	YPL254W	1.0	PPI
YCL010C	YPR008W	1.0	PPI
YCL011C	YCL059C	1.0	PPI
YCL011C	YDL014W	1.0	PPI
YCL011C	YDL077C	1.0	PPI
YCL011C	YDL084W	1.0	PPI
YCL011C	YDL087C	1.0	PPI
YCL011C	YDL208W	1.0	PPI
YCL011C	YDL213C	1.0	PPI
YCL011C	YDL229W	1.0	PPI
YCL011C	YDR120C	1.0	PPI
YCL011C	YDR138W	1.0	PPI
YCL011C	YDR194C	1.0	PPI
YCL011C	YDR362C	1.0	PPI
YCL011C	YDR364C	1.0	PPI
YCL011C	YDR381W	1.0	PPI
YCL011C	YDR432W	1.0	PPI
YCL011C	YDR457W	1.0	PPI
YCL011C	YER112W	1.0	PPI
YCL011C	YER165W	1.0	PPI
YCL011C	YFL034C-B	1.0	PPI
YCL011C	YFR004W	1.0	PPI
YCL011C	YGL120C	1.0	PPI
YCL011C	YGR090W	1.0	PPI
YCL011C	YGR162W	1.0	PPI
YCL011C	YGR173W	1.0	PPI
YCL011C	YGR218W	1.0	PPI
YCL011C	YHL034C	1.0	PPI
YCL011C	YHR013C	1.0	PPI
YCL011C	YHR064C	1.0	PPI
YCL011C	YHR086W	1.0	PPI
YCL011C	YHR089C	1.0	PPI
YCL011C	YHR167W	1.0	PPI
YCL011C	YHR196W	1.0	PPI
YCL011C	YIL038C	1.0	PPI
YCL011C	YIL149C	1.0	PPI
YCL011C	YIR010W	1.0	PPI
YCL011C	YJL006C	1.0	PPI
YCL011C	YJL050W	1.0	PPI
YCL011C	YJL109C	1.0	PPI
YCL011C	YJL162C	1.0	PPI
YCL011C	YJL168C	1.0	PPI
YCL011C	YJR145C	1.0	PPI
YCL011C	YKL139W	1.0	PPI
YCL011C	YKR095W	1.0	PPI
YCL011C	YLL019C	1.0	PPI
YCL011C	YLL024C	1.0	PPI
YCL011C	YLR320W	1.0	PPI
YCL011C	YLR430W	1.0	PPI
YCL011C	YLR432W	1.0	PPI
YCL011C	YML062C	1.0	PPI
YCL011C	YMR080C	1.0	PPI
YCL011C	YMR179W	1.0	PPI
YCL011C	YMR216C	1.0	PPI
YCL011C	YNL004W	1.0	PPI
YCL011C	YNL016W	1.0	PPI
YCL011C	YNL049C	1.0	PPI
YCL011C	YNL139C	1.0	PPI
YCL011C	YNL209W	1.0	PPI
YCL011C	YNL251C	1.0	PPI
YCL011C	YNL253W	1.0	PPI
YCL011C	YNL255C	1.0	PPI
YCL011C	YNL298W	1.0	PPI
YCL011C	YNL308C	1.0	PPI
YCL011C	YOL123W	1.0	PPI
YCL011C	YOL139C	1.0	PPI
YCL011C	YOR001W	1.0	PPI
YCL011C	YOR270C	1.0	PPI
YCL011C	YPL106C	1.0	PPI
YCL011C	YPL169C	1.0	PPI
YCL011C	YPL178W	1.0	PPI
YCL011C	YPL204W	1.0	PPI
YCL011C	YPL240C	1.0	PPI
YCL011C	YPR161C	1.0	PPI
YCL011C	YPR190C	1.0	PPI
YCL014W	YCR002C	1.0	PPI
YCL014W	YCR038C	1.0	PPI
YCL014W	YDL229W	1.0	PPI
YCL014W	YDR099W	1.0	PPI
YCL014W	YDR409W	1.0	PPI
YCL014W	YEL030W	1.0	PPI
YCL014W	YER177W	1.0	PPI
YCL014W	YFR028C	1.0	PPI
YCL014W	YGR220C	1.0	PPI
YCL014W	YGR229C	1.0	PPI
YCL014W	YHR064C	1.0	PPI
YCL014W	YIL140W	1.0	PPI
YCL014W	YJR092W	1.0	PPI
YCL014W	YLL024C	1.0	PPI
YCL014W	YLR229C	1.0	PPI
YCL014W	YMR186W	1.0	PPI
YCL014W	YNL209W	1.0	PPI
YCL014W	YPL031C	1.0	PPI
YCL014W	YPL106C	1.0	PPI
YCL014W	YPL153C	1.0	PPI
YCL014W	YPL240C	1.0	PPI
YCL014W	YPL256C	1.0	PPI
YCL014W	YPR119W	1.0	PPI
YCL014W	YPR161C	1.0	PPI
YCL016C	YDL008W	1.0	PPI
YCL016C	YDL229W	1.0	PPI
YCL016C	YHL023C	1.0	PPI
YCL016C	YHR058C	1.0	PPI
YCL016C	YHR134W	1.0	PPI
YCL016C	YHR191C	1.0	PPI
YCL016C	YLR123C	1.0	PPI
YCL016C	YMR078C	1.0	PPI
YCL016C	YNL209W	1.0	PPI
YCL016C	YNL262W	1.0	PPI
YCL017C	YDL067C	1.0	PPI
YCL017C	YDL120W	1.0	PPI
YCL017C	YDL229W	1.0	PPI
YCL017C	YDR190C	1.0	PPI
YCL017C	YDR231C	1.0	PPI
YCL017C	YEL024W	1.0	PPI
YCL017C	YER048W-A	1.0	PPI
YCL017C	YFR034C	1.0	PPI
YCL017C	YGL187C	1.0	PPI
YCL017C	YGR275W	1.0	PPI
YCL017C	YHR111W	1.0	PPI
YCL017C	YJL008C	1.0	PPI
YCL017C	YJL141C	1.0	PPI
YCL017C	YJL166W	1.0	PPI
YCL017C	YKL192C	1.0	PPI
YCL017C	YKR016W	1.0	PPI
YCL017C	YKR064W	1.0	PPI
YCL017C	YLL016W	1.0	PPI
YCL017C	YLL024C	1.0	PPI
YCL017C	YLR247C	1.0	PPI
YCL017C	YLR310C	1.0	PPI
YCL017C	YNL124W	1.0	PPI
YCL017C	YNL154C	1.0	PPI
YCL017C	YNL271C	1.0	PPI
YCL017C	YOR251C	1.0	PPI
YCL017C	YPL026C	1.0	PPI
YCL017C	YPL135W	1.0	PPI
YCL018W	YCL039W	1.0	PPI
YCL018W	YCR002C	1.0	PPI
YCL018W	YCR009C	1.0	PPI
YCL018W	YCR084C	1.0	PPI
YCL018W	YDL017W	1.0	PPI
YCL018W	YDL029W	1.0	PPI
YCL018W	YDL047W	1.0	PPI
YCL018W	YDL101C	1.0	PPI
YCL018W	YDL134C	1.0	PPI
YCL018W	YDL145C	1.0	PPI
YCL018W	YDL188C	1.0	PPI
YCL018W	YDL225W	1.0	PPI
YCL018W	YDR128W	1.0	PPI
YCL018W	YDR142C	1.0	PPI
YCL018W	YDR165W	1.0	PPI
YCL018W	YDR247W	1.0	PPI
YCL018W	YDR267C	1.0	PPI
YCL018W	YDR394W	1.0	PPI
YCL018W	YDR398W	1.0	PPI
YCL018W	YDR523C	1.0	PPI
YCL018W	YEL056W	1.0	PPI
YCL018W	YER133W	1.0	PPI
YCL018W	YER171W	1.0	PPI
YCL018W	YER173W	1.0	PPI
YCL018W	YER179W	1.0	PPI
YCL018W	YFL002C	1.0	PPI
YCL018W	YFR021W	1.0	PPI
YCL018W	YFR040W	1.0	PPI
YCL018W	YGL004C	1.0	PPI
YCL018W	YGL137W	1.0	PPI
YCL018W	YGL158W	1.0	PPI
YCL018W	YGL190C	1.0	PPI
YCL018W	YGL208W	1.0	PPI
YCL018W	YGR040W	1.0	PPI
YCL018W	YGR052W	1.0	PPI
YCL018W	YGR083C	1.0	PPI
YCL018W	YGR262C	1.0	PPI
YCL018W	YHR030C	1.0	PPI
YCL018W	YHR135C	1.0	PPI
YCL018W	YHR169W	1.0	PPI
YCL018W	YIL035C	1.0	PPI
YCL018W	YIL107C	1.0	PPI
YCL018W	YIL128W	1.0	PPI
YCL018W	YIL142W	1.0	PPI
YCL018W	YJL005W	1.0	PPI
YCL018W	YJL074C	1.0	PPI
YCL018W	YJL098W	1.0	PPI
YCL018W	YJL128C	1.0	PPI
YCL018W	YKL103C	1.0	PPI
YCL018W	YKL130C	1.0	PPI
YCL018W	YKL166C	1.0	PPI
YCL018W	YKR026C	1.0	PPI
YCL018W	YKR036C	1.0	PPI
YCL018W	YLL010C	1.0	PPI
YCL018W	YLL019C	1.0	PPI
YCL018W	YLR006C	1.0	PPI
YCL018W	YLR086W	1.0	PPI
YCL018W	YLR097C	1.0	PPI
YCL018W	YLR247C	1.0	PPI
YCL018W	YLR248W	1.0	PPI
YCL018W	YLR291C	1.0	PPI
YCL018W	YML016C	1.0	PPI
YCL018W	YML057W	1.0	PPI
YCL018W	YML064C	1.0	PPI
YCL018W	YMR022W	1.0	PPI
YCL018W	YMR049C	1.0	PPI
YCL018W	YMR106C	1.0	PPI
YCL018W	YMR116C	1.0	PPI
YCL018W	YMR186W	1.0	PPI
YCL018W	YMR246W	1.0	PPI
YCL018W	YMR284W	1.0	PPI
YCL018W	YNL161W	1.0	PPI
YCL018W	YNL180C	1.0	PPI
YCL018W	YNL183C	1.0	PPI
YCL018W	YNR031C	1.0	PPI
YCL018W	YOL062C	1.0	PPI
YCL018W	YOL094C	1.0	PPI
YCL018W	YOL115W	1.0	PPI
YCL018W	YOL126C	1.0	PPI
YCL018W	YOL133W	1.0	PPI
YCL018W	YOL139C	1.0	PPI
YCL018W	YOR061W	1.0	PPI
YCL018W	YOR272W	1.0	PPI
YCL018W	YOR351C	1.0	PPI
YCL018W	YPL026C	1.0	PPI
YCL018W	YPL031C	1.0	PPI
YCL018W	YPL140C	1.0	PPI
YCL018W	YPL150W	1.0	PPI
YCL018W	YPL151C	1.0	PPI
YCL018W	YPL203W	1.0	PPI
YCL018W	YPL204W	1.0	PPI
YCL018W	YPL240C	1.0	PPI
YCL018W	YPL259C	1.0	PPI
YCL018W	YPR017C	1.0	PPI
YCL018W	YPR054W	1.0	PPI
YCL018W	YPR110C	1.0	PPI
YCL018W	YPR111W	1.0	PPI
YCL018W	YPR178W	1.0	PPI
YCL018W	YPR190C	1.0	PPI
YCL019W	YDL229W	1.0	PPI
YCL019W	YDR261W-A	1.0	PPI
YCL019W	YDR261W-B	1.0	PPI
YCL019W	YFR034C	1.0	PPI
YCL019W	YHR115C	1.0	PPI
YCL019W	YNL031C	1.0	PPI
YCL019W	YOR207C	1.0	PPI
YCL019W	YPL240C	1.0	PPI
YCL020W	YDR261W-A	1.0	PPI
YCL020W	YDR510W	1.0	PPI
YCL020W	YFL014W	1.0	PPI
YCL020W	YKL088W	1.0	PPI
YCL020W	YNL031C	1.0	PPI
YCL021W-A	YFR025C	1.0	PPI
YCL021W-A	YGL133W	1.0	PPI
YCL021W-A	YKR101W	1.0	PPI
YCL021W-A	YPR179C	1.0	PPI
YCL024W	YCL035C	1.0	PPI
YCL024W	YCR002C	1.0	PPI
YCL024W	YDL006W	1.0	PPI
YCL024W	YDL225W	1.0	PPI
YCL024W	YDL229W	1.0	PPI
YCL024W	YDR023W	1.0	PPI
YCL024W	YDR098C	1.0	PPI
YCL024W	YDR162C	1.0	PPI
YCL024W	YDR382W	1.0	PPI
YCL024W	YEL003W	1.0	PPI
YCL024W	YEL037C	1.0	PPI
YCL024W	YER064C	1.0	PPI
YCL024W	YFL010C	1.0	PPI
YCL024W	YFR028C	1.0	PPI
YCL024W	YGL245W	1.0	PPI
YCL024W	YGR231C	1.0	PPI
YCL024W	YHR107C	1.0	PPI
YCL024W	YJL187C	1.0	PPI
YCL024W	YJR076C	1.0	PPI
YCL024W	YJR092W	1.0	PPI
YCL024W	YJR097W	1.0	PPI
YCL024W	YKL048C	1.0	PPI
YCL024W	YKL091C	1.0	PPI
YCL024W	YKL101W	1.0	PPI
YCL024W	YKL181W	1.0	PPI
YCL024W	YKR048C	1.0	PPI
YCL024W	YKR071C	1.0	PPI
YCL024W	YLL024C	1.0	PPI
YCL024W	YLL039C	1.0	PPI
YCL024W	YLR055C	1.0	PPI
YCL024W	YLR060W	1.0	PPI
YCL024W	YLR314C	1.0	PPI
YCL024W	YLR319C	1.0	PPI
YCL024W	YML062C	1.0	PPI
YCL024W	YML096W	1.0	PPI
YCL024W	YMR139W	1.0	PPI
YCL024W	YMR140W	1.0	PPI
YCL024W	YNL027W	1.0	PPI
YCL024W	YNL077W	1.0	PPI
YCL024W	YNL078W	1.0	PPI
YCL024W	YNL166C	1.0	PPI
YCL024W	YNL206C	1.0	PPI
YCL024W	YNL272C	1.0	PPI
YCL024W	YNL289W	1.0	PPI
YCL024W	YOR141C	1.0	PPI
YCL024W	YPL031C	1.0	PPI
YCL024W	YPL093W	1.0	PPI
YCL024W	YPL240C	1.0	PPI
YCL024W	YPR013C	1.0	PPI
YCL025C	YCL027W	1.0	PPI
YCL025C	YCR034W	1.0	PPI
YCL025C	YDL212W	1.0	PPI
YCL025C	YDL229W	1.0	PPI
YCL025C	YDL232W	1.0	PPI
YCL025C	YDR276C	1.0	PPI
YCL025C	YDR437W	1.0	PPI
YCL025C	YDR508C	1.0	PPI
YCL025C	YER026C	1.0	PPI
YCL025C	YFL041W	1.0	PPI
YCL025C	YGR060W	1.0	PPI
YCL025C	YGR284C	1.0	PPI
YCL025C	YHL003C	1.0	PPI
YCL025C	YHR026W	1.0	PPI
YCL025C	YHR133C	1.0	PPI
YCL025C	YIR038C	1.0	PPI
YCL025C	YJL117W	1.0	PPI
YCL025C	YJR013W	1.0	PPI
YCL025C	YJR045C	1.0	PPI
YCL025C	YJR095W	1.0	PPI
YCL025C	YJR117W	1.0	PPI
YCL025C	YKL008C	1.0	PPI
YCL025C	YKL065C	1.0	PPI
YCL025C	YLL024C	1.0	PPI
YCL025C	YLR343W	1.0	PPI
YCL025C	YLR372W	1.0	PPI
YCL025C	YML038C	1.0	PPI
YCL025C	YML048W	1.0	PPI
YCL025C	YMR186W	1.0	PPI
YCL025C	YMR215W	1.0	PPI
YCL025C	YNL064C	1.0	PPI
YCL025C	YOR016C	1.0	PPI
YCL025C	YOR328W	1.0	PPI
YCL025C	YPL076W	1.0	PPI
YCL025C	YPL106C	1.0	PPI
YCL025C	YPL227C	1.0	PPI
YCL025C	YPL234C	1.0	PPI
YCL025C	YPL265W	1.0	PPI
YCL025C	YPR020W	1.0	PPI
YCL025C	YPR198W	1.0	PPI
YCL026C-A	YNL016W	1.0	PPI
YCL026C-B	YNL209W	1.0	PPI
YCL027W	YDL199C	1.0	PPI
YCL027W	YDR103W	1.0	PPI
