source	target	Weight_1>2	Weight_2>3	Weight_3>4	Weight_4>5	Weight_5>6	Weight_6>7	Weight_7>8	Weight_8>9	Weight_9>10	Weight_10>11	Weight_11>12	Weight_12>13	Weight_13>14	Weight_14>15	Weight_15>16
YDL101C	YDL101C	0.32850063441240285	0.29989377195970657	0.2450313773189616	0.10475531974378814	0.060343513254578936	0.13914408801955974	0.2386043762956097	0.3107218091359282	0.35300914980204634	0.323813172129459	0.1971285671115134	0.07998805849396383	0.05633611716492034	0.06388505417455792	0.06891796252942373
YDR118W	YDR118W	0.030112656326724493	0.05370040385490718	0.04412685127450747	0.04622012679727155	0.05133727474548394	0.035899489299341475	0.037806315904446164	0.04982128470961858	0.036213431602534776	0.01045020222465634	0.03364912056077928	0.050792296123011456	0.0324439869171086	0.017438539732911915	0.033980639038212
YPR162C	YPR162C	0.11084956436114797	0.10111773091856747	0.04536455446499822	0.06382339298004994	0.1181596594925108	0.12992330868375326	0.13249362367163914	0.14063073077245075	0.13194484762991288	0.10938866423300343	0.07156559659831899	0.03225748322942495	0.05381236356755365	0.08730095605233147	0.06682018885845922
YJL013C	YJL013C	0.08939156188631278	0.09917043994205882	0.17027457017809525	0.21970667103789	0.23680836730693736	0.20525627337896146	0.18032237166245754	0.1643384109604059	0.11533831535906253	0.19349117912407834	0.21456034059967632	0.16578389268437302	0.18654590722731465	0.17861603792496047	0.11426395906765327
YFL008W	YFL008W	0.29456981223127915	0.2263834486677677	0.13213863677074844	0.04733853977479458	0.11285630733449725	0.243402495126782	0.3426658665430164	0.35742224167765674	0.3216180436195289	0.2020528432666515	0.07920041795038821	0.1283652124020544	0.14753368402267494	0.12030589853180942	0.10700229384490546
YMR043W	YMR043W	0.1861827553870946	0.15119877371496032	0.12396531307669335	0.06812705102498214	0.05044718982394976	0.08032678996854492	0.06440797228066518	0.050028026246721466	0.0826667975154057	0.14249473409333568	0.1514263726315507	0.09717727470191408	0.0716984856965599	0.05161801243159764	0.026564920410189808
YGL003C	YGL003C	0.1009041750690844	0.10069019995030808	0.07173813462828603	0.03769449214321517	0.05580576772258443	0.11712045464018657	0.11254999895521564	0.06139624088665095	0.07423366020817672	0.05724516408476293	0.01924403506070698	0.01981515619535858	0.05296596099460455	0.058868317142163375	0.018746668333562182
YDR217C	YDR217C	0.08704625451736818	0.05739401013863876	0.045424483431162094	0.07252659893464318	0.0867626373818787	0.10061546369789412	0.10325880045275017	0.054255872147441375	0.0445789689702746	0.07319615246331115	0.05509517977532652	0.036007549793846495	0.034531567908092364	0.02556121407188748	0.0118739721270947
YMR055C	YMR055C	0.10572704763123916	0.1668487348003703	0.24213229258252497	0.2476772897569173	0.2443107987845699	0.20976523886187845	0.1534995013097309	0.13064168365611498	0.2052252267199157	0.21856132630379665	0.18465216670275472	0.21593440931830876	0.16167113490917148	0.11625444426283894	0.10204253636868037
YDL127W	YDL127W	0.16089133904063216	0.08915994589889555	0.07660598899180968	0.08178386880780653	0.13288275993335974	0.2981361801661985	0.4329597261259296	0.4444698682357921	0.2823509680583304	0.13241187603946755	0.1659075853134188	0.1991957289514736	0.22491845766812527	0.2230357008088383	0.2098412993280736
YLR288C	YLR288C	0.06683352185415116	0.1255403695148241	0.1828545889826818	0.19770339217791172	0.2030239214478811	0.17837350437830282	0.1015219036475704	0.052184692945095305	0.10834007677430622	0.119846923618338	0.15420436654195474	0.19062872091431154	0.15652136163336566	0.1019112713943104	0.05823992445815701
YDR052C	YDR052C	0.05577119474626276	0.08869133103761083	0.08683343598156051	0.056400309355153964	0.04752568475546805	0.030294684843594863	0.05996608194286095	0.10915052512563726	0.10274774985191946	0.03992997925773542	0.020934039345106917	0.022759793513160324	0.045802802953458725	0.037064227269072214	0.03386817972280134
YJL194W	YJL194W	0.1226614469960966	0.20530435517766826	0.2026856565983352	0.1302369422197997	0.06539787240876223	0.1271849436265228	0.2520303357140897	0.1955062319263321	0.17649115770556653	0.27772237003432737	0.2855969086185915	0.2695151430578829	0.16282241169344944	0.055570121979955464	0.03509974162782998
YJR053W	YJR053W	0.08799113099737002	0.2547675184445255	0.3329463224744489	0.3479459836889	0.3367417474863708	0.2506055840367661	0.10319816339633467	0.1112109332985202	0.26964013039761114	0.3185821774363746	0.30376237156301744	0.2975943084754677	0.2705696932734465	0.17762073616618196	0.05138286799824903
YBR274W	YBR274W	0.009972636202474109	0.009192075817515213	0.017752092165223866	0.022456574326813483	0.045201460742327004	0.041603339836223115	0.010131475307769287	0.026572756495426002	0.04630783075356012	0.06562164265627954	0.05324585944532098	0.02993816330459432	0.04189158969151145	0.0416606613549137	0.024757799387726945
YOR249C	YOR249C	0.028104236701789125	0.03464413866327202	0.029347265743540664	0.04390356265215032	0.07358923165916734	0.08602450108059129	0.10454403972407164	0.06148936142504397	0.02301186685951541	0.085275086031504	0.07353105417384538	0.019108682676007613	0.07396638982574398	0.08289587763819165	0.04264525781723381
YDR328C	YDR328C	0.023894095687613703	0.028734165018800363	0.13122733380369686	0.18099464164519866	0.14107481188277018	0.10748965781040834	0.09729219762582944	0.068489680906564	0.05453825670201763	0.056608579144751474	0.083669791229174	0.13327093137528234	0.11582780431569285	0.10334068302523787	0.10159186001709428
YPR111W	YPR111W	0.10115232278831066	0.03910722433847176	0.06592935780293945	0.15370136847942809	0.18530762258225367	0.21089463928697466	0.23019647082674624	0.1743562546392056	0.12846421979146874	0.06470650938216756	0.08973779899537015	0.19597936024173232	0.17927436294514415	0.15375927337708795	0.16070937913508046
YOR083W	YOR083W	0.1517396714517502	0.2179408426682304	0.27504843651748645	0.2665756565832119	0.2739080615156725	0.25668942218242463	0.14637453064467715	0.093543526707328	0.16857028909017333	0.24780553633309546	0.25503321127862605	0.13778630052305393	0.22371372952578686	0.29834169139766537	0.17190034019098113
YBR202W	YBR202W	0.1491622250595561	0.3364436020525345	0.4655723656592181	0.4730631709840398	0.3682849641694256	0.1811097292387301	0.1907357086956925	0.3259546491201985	0.3770122751995088	0.36803773752176	0.3311613582602912	0.29195822902785323	0.2218541572438769	0.12789342004781035	0.04729555202255116
YGL240W	YGL240W	0.07779033267991747	0.033489117925601226	0.0941602486145418	0.1236786625194547	0.10594610631347287	0.10055004248429604	0.07009413218724474	0.04885794927324244	0.08785576952844644	0.116433824984187	0.12261766349649665	0.12062197719276495	0.053979737243776235	0.04392299866987474	0.07251535015162397
YML065W	YML065W	0.0551326403519729	0.07740699378171795	0.14939259425036586	0.18207422809055224	0.18140048313472426	0.1347144124760128	0.14065415865078398	0.1431828586821148	0.07971511246131524	0.06181735711637538	0.08243125520496734	0.1347319946864505	0.16007313647305824	0.15750290925103208	0.13942748117636247
YPL194W	YPL194W	0.14570250273153548	0.1327599967111628	0.1265207937821163	0.1053397987578035	0.10397699548221626	0.12625895809983168	0.114175777883622	0.06633804091180312	0.07729761049348685	0.10854442503974177	0.07948708027864096	0.021662677882159302	0.025504739427173986	0.02758279514590352	0.08156126303830318
YBR160W	YBR160W	0.21681638528832936	0.2224496057932264	0.19336593488945675	0.1051959113942703	0.05492319527167479	0.08444670873902946	0.17423481622652814	0.24124398919816234	0.2458757572972544	0.17281401812552288	0.0834111624869106	0.062219218129354374	0.037146084603267314	0.01838721312313313	0.022389819914384358
YAR019C	YAR019C	0.053190655581058455	0.02321608488130372	0.043111506119332586	0.061239364858604414	0.056525907388036124	0.05726026680777323	0.07028122948866161	0.13179003535985767	0.11669231561460572	0.04078318443831088	0.0243596216584728	0.015237783064094006	0.039189976969003566	0.051454354160483495	0.02622118463851277
YBL023C	YBL023C	0.14033691185076022	0.21335654970081028	0.3650438388212274	0.4177944372484056	0.4378020262928065	0.36181964504082587	0.17557172115374056	0.1993053971158657	0.3177563678008073	0.3071796840693373	0.2920363651546979	0.31402201582561634	0.26866931303010594	0.18758850803639127	0.10506103833001183
YNL261W	YNL261W	0.050977934332972014	0.07308984599407901	0.08032504150429921	0.06295771290364717	0.09652504569093237	0.122472597787714	0.06290287356293787	0.03697556069280706	0.053563385776401004	0.025622701207676502	0.04951782005648466	0.11067885619815937	0.10836957192056797	0.09952839073844973	0.11657929630957532
YAR071W	YAR071W	0.229344615153125	0.18404683522300416	0.18655127536028404	0.15274625043673867	0.10993786711449384	0.10723645858087373	0.13301235054418978	0.1626745754170145	0.20225017266171805	0.18059990594781092	0.1379431618528736	0.14429746860010564	0.15679226003359106	0.1530661677901097	0.09590766924523196
YCL061C	YCL061C	0.3403033315870722	0.2836861802775818	0.18585278551199785	0.09684424762850063	0.19581756104007744	0.3391603328851553	0.4507643367680431	0.4712998080740672	0.3816327358752774	0.2085194656322544	0.13005785501382805	0.2010304061748205	0.20619339880926446	0.19272811406335802	0.1767325444989479
YGR109C	YGR109C	0.4751148002429769	0.3615775089939916	0.2577721240783899	0.2133910566380281	0.2953872979828616	0.4324889598559575	0.5585976964837568	0.6123428328003955	0.6125609709843444	0.4406366311043489	0.15836639202334482	0.3146419092312565	0.3557523766690901	0.34649929726399514	0.3251556610644313
YGL201C	YGL201C	0.11725519573407055	0.199499175561288	0.3048408280244193	0.3085777311538839	0.2535294857032596	0.14576927196614758	0.06300416965475371	0.10666567957612952	0.1822586838852232	0.20554715578739105	0.23244189948089325	0.2391380926528581	0.1828399306237947	0.08867604572387341	0.030148099030735162
YER147C	YER147C	0.10301649461058443	0.0907450659575472	0.047614312827356606	0.01798521969559695	0.042581739514931	0.06185574253654445	0.08759510552442945	0.06976826372586678	0.03905561156185053	0.025661214375986043	0.01402050281030507	0.04594640995119994	0.041184979890803206	0.03290747157976797	0.045133839849785216
YML064C	YML064C	0.17223424067357393	0.08902749010764296	0.0667231010888415	0.10052438199532016	0.12563781876486216	0.14629807970388142	0.19556157492646786	0.22796503942259935	0.23696266115573802	0.2038449075915765	0.10270396683453736	0.09603025032954357	0.1074289329316156	0.08123361728212185	0.1652706726836284
YEL032W	YEL032W	0.13976810447232152	0.17693435444589262	0.33695171787326045	0.4176978017631327	0.44472805794560333	0.3937268101795852	0.2681612211188042	0.15182490763768824	0.24940606383431824	0.32525758484746137	0.3197041555774761	0.316136958985847	0.28482036067135835	0.2313108394242281	0.183620543154448
YPL031C	YPL031C	0.10859951295915432	0.10413362516892716	0.07304882161851681	0.029333949843811918	0.04099194053042847	0.0827977514644255	0.0658546340465155	0.014103106693278354	0.025106595363170812	0.060253752239969816	0.042927884050121976	0.022467452409221645	0.02037121019144244	0.020583073499492573	0.039144118815030784
YML027W	YML027W	0.43526087238601335	0.3599826106944459	0.31761893083303605	0.2207980480912253	0.15541946016027522	0.2691646536309261	0.44674533964404334	0.5334453609322283	0.549372106025954	0.4550443616307849	0.19789946323534527	0.13494239743996236	0.18417438949166848	0.15219888948399468	0.18337246488921088
YDR260C	YDR260C	0.05861501832554095	0.09918660002040404	0.07788294481867324	0.03504441308158104	0.03507994163184173	0.06219477215250189	0.1417507826878407	0.140092016452849	0.044762185273027166	0.059750022394542586	0.05484924057034031	0.03678504103635228	0.07519733732670089	0.07687479688641173	0.042700929062231385
YPL153C	YPL153C	0.3836993301304844	0.3332094999978907	0.2558813285948756	0.1250571272502698	0.2046871640353747	0.3770628737195206	0.4809539446072138	0.5071837471090699	0.4614801693505728	0.3018016684480194	0.15809704460131904	0.2004979251071844	0.2324171746903942	0.22885420103700665	0.19541777533076246
YDL106C	YDL106C	0.012473274560586509	0.020926365853906028	0.029363130208307223	0.05093054733263146	0.08168083672964302	0.09161878428219744	0.0824999099417741	0.08649643957576691	0.07241187059402218	0.04463907181683023	0.0271570410333384	0.036885634956991285	0.049982418339674616	0.03985310519362426	0.04370188241892692
YLR102C	YLR102C	0.10269866163700683	0.12201346255344404	0.0957481597542648	0.05232062649276596	0.05119178656617437	0.07443724304545975	0.1487119124458456	0.1229608612502705	0.05749935946180094	0.12968114986869628	0.12625290756082366	0.08000513136016832	0.05628608753321188	0.018245581189371286	0.026280453909691533
YMR036C	YMR036C	0.04438605629462149	0.04389418079842712	0.1109258044295514	0.14768464071108126	0.14946592521694382	0.13041331115332894	0.1000694542627765	0.05983096937743398	0.019830926125830185	0.08905692118828107	0.14926342197812958	0.08157202862009334	0.07036751655223134	0.10458476189170184	0.060468386190426986
YJL076W	YJL076W	0.06352210805844466	0.04318368195948112	0.01866626339179985	0.06586338700531875	0.15026465177997944	0.17196750937227526	0.13268644667913904	0.1079975634018466	0.07283200390644863	0.05298776651770695	0.054956557243156505	0.05505005945975672	0.08133866198389987	0.08702750064151568	0.099307973312732
YBR133C	YBR133C	0.14115372576894555	0.056888241367535335	0.06169575552018871	0.11644308901480675	0.1754465619838988	0.15939493046252004	0.1106729694725395	0.07793619852380827	0.033770579799095195	0.04847185489863543	0.10784184113665457	0.11297300273972999	0.046382717067944515	0.013223110534129232	0.015523733010392853
YLR274W	YLR274W	0.15231644545722048	0.2553487177920484	0.39670902507317	0.46728240730779497	0.4999291022229559	0.4404414722577786	0.249519085916867	0.214948803727443	0.3641964813368596	0.4056868991906667	0.3875791642243617	0.3595007963426711	0.31192648878686946	0.2569765591970693	0.1953496239146931
YFR031C	YFR031C	0.11647098697027801	0.09337187567494597	0.13173386631421358	0.1714595364256158	0.1533648052068926	0.09619700280227857	0.04516966875382767	0.0604283491187597	0.13824394974179113	0.18851273033131488	0.12431648792384313	0.04759185571366375	0.06300192216016945	0.11452652942899445	0.12265122579320233
YGL116W	YGL116W	0.413802554138656	0.5120400482376147	0.5390681907630317	0.4208392017205482	0.24623740035525066	0.3034374254569657	0.4509404528269626	0.5089150926256019	0.5133784031609333	0.4510114772581561	0.3449102310617318	0.26286647463626084	0.168472079766624	0.11204253017244108	0.16352990018720182
YKL101W	YKL101W	0.3391651190850868	0.3134903678979962	0.2632713506651317	0.17419945553047342	0.0898524394000722	0.15738519748844207	0.3296214425837852	0.4183105923449675	0.45427700476526095	0.4300106360494729	0.25633195260281355	0.08453846381678691	0.13054020193219895	0.16195507282319582	0.18793384260133106
YDR180W	YDR180W	0.21963141126803792	0.09766127594345328	0.029983573992861706	0.05337349577409351	0.10854644674418516	0.15913794611748802	0.24275750160249498	0.2582745121405668	0.2106257660854772	0.11185015665758424	0.05945633703585606	0.11685445971920315	0.1052806881614868	0.06056080901359484	0.05371635064947992
