source	target	Weight_1>2	Weight_2>3	Weight_3>4	Weight_4>5	Weight_5>6	Weight_6>7	Weight_7>8	Weight_8>9	Weight_9>10	Weight_10>11	Weight_11>12	Weight_12>13	Weight_13>14	Weight_14>15	Weight_15>16
YCL027W	YCL027W	0.19533079552246918	0.13704033036692487	0.06429551892043867	0.0362230353394894	0.08532648865598166	0.23633059600122747	0.35132583907119935	0.3770952035317411	0.31715587271406886	0.1484570998733135	0.1310907606815041	0.24786331239584003	0.28610760687307135	0.3327968403007728	0.38545331209296735
YMR217W	YMR217W	0.10076095306493243	0.16415430704066977	0.19222025427653486	0.15221537257318857	0.09279864078765084	0.048135762920964095	0.0665457614195035	0.11856277229028539	0.15122531769765676	0.14387245853441452	0.10909319060715066	0.09359682544400424	0.08962491550352823	0.07640312560165347	0.05091679642045992
YKR067W	YKR067W	0.13615550799940473	0.18674506361305812	0.27269259218631325	0.24793016672775806	0.16690845789430303	0.10971696615189268	0.11848643360611219	0.189499562054034	0.2061551636285218	0.17026334062472745	0.1306611944617806	0.14126768540582618	0.16243605879284762	0.16348963399626185	0.1051240726962915
YPL139C	YPL139C	0.02458629540776766	0.037656494751692915	0.0878592560228037	0.14362669676704762	0.19272520837535417	0.17658393563744307	0.12146642022417097	0.06850108344360287	0.0652475806869054	0.11803488281705149	0.12310693654153324	0.10012363640821897	0.13138567795166053	0.14999730596269278	0.07673484334644541
YDR419W	YDR419W	0.02811467594402118	0.07897552648461881	0.06843227870040641	0.06620881451129054	0.11401615894915489	0.12692793567186658	0.10297398933727422	0.05208555927908684	0.03906779591707826	0.031019952311210675	0.05420825175236003	0.10167637516541206	0.11952884618081223	0.1323901395978009	0.12015918314543513
YBR017C	YBR017C	0.045679368114495855	0.06144367376043612	0.037813635456040856	0.04415479148414108	0.08288927275479224	0.06743544690771713	0.030019316340678094	0.02765022472022772	0.041698327866120856	0.025726192060655143	0.012356728319177954	0.020825940751569322	0.019516499605494116	0.0108943844624104	0.01049080530172234
YML122C	YML122C	0.1430014139015849	0.23843499564273207	0.3171869895610706	0.3088594416901609	0.1522882815699899	0.04157604166705321	0.04433690077435336	0.09129394591223242	0.16963100200512304	0.24364926051701513	0.23394450332909883	0.10048479943251357	0.15656111486924312	0.16435303880345462	0.16682142806105094
YDL145C	YDL145C	0.03589886318865462	0.06790703821042526	0.061038317014510686	0.03883158331091173	0.031225098899035016	0.01920291937601974	0.053682464395337005	0.08812592361550918	0.0921210960051585	0.07316019976681105	0.04514284632875299	0.03786847646905244	0.038682274002035284	0.03321850974566738	0.014854260566167565
YDR520C	YDR520C	0.06411080301764276	0.07201664992271749	0.05325943464746624	0.04613482084811034	0.07344296690804898	0.11543541594261775	0.15475395327935218	0.15556945325958177	0.09608942657321272	0.032593175227895795	0.03387120920474772	0.04273438873984653	0.0449297764629863	0.054025300782634386	0.08446538164675844
YDR461W	YDR461W	0.41009249772890666	0.2500913744778882	0.14678538321254908	0.15918653835844407	0.2612493548459887	0.3122288285616131	0.34754335594576063	0.4343727875388904	0.33104872188876994	0.13873144490316827	0.16834350578058344	0.09508196369872693	0.11584361788695972	0.23391324216252837	0.2820669998106854
