	logFC	logCPM	F	PValue	FDR
Xkr4	0.044609628810501	2.46556469029381	0.0571594510421254	0.814390967493203	0.999039365325174
Sox17	0.126533713912184	3.23416340942001	0.547995743835573	0.471378665906999	0.999039365325174
Mrpl15	-0.0837508375553323	4.8256115391837	1.34152892417114	0.265494651350784	0.999039365325174
Lypla1	-0.0219111825798716	5.566957540528	0.10484685969935	0.750714314732545	0.999039365325174
Tcea1	-0.12847168432964	5.49016570625206	3.9815657002083	0.0651516914407663	0.858251008784241
Rgs20	-0.0096884774303979	1.2974178655391	0.00175739002588177	0.967133545226745	0.999039365325174
Atp6v1h	-0.00848562969071638	7.45517633495904	0.0404209022837119	0.843454098894417	0.999039365325174
Oprk1	-0.146103881810171	1.47839300824417	0.255982502431855	0.620518979898879	0.999039365325174
Rb1cc1	-0.0371364273300588	7.1530935026046	0.715838744833804	0.411264086875779	0.999039365325174
St18	-2.90102492729846	-3.01844918720322	3.02920763765788	0.102958059452382	0.917724924995305
Pcmtd1	0.0331600647265659	6.23552695778542	0.313497916518479	0.584092335943787	0.999039365325174
Sntg1	-0.0792804832423228	2.75453144372571	0.303183924590591	0.590280055861092	0.999039365325174
Rrs1	0.0366742547809058	4.14424533826786	0.129070485109924	0.724578068700849	0.999039365325174
Adhfe1	0.42527012448051	1.4912963977088	3.14927859129247	0.0969602060269364	0.917309813792266
2610203C22Rik	0.23898058757262	-0.00541684789549478	0.359990902834531	0.557776337668209	0.999039365325174
Mybl1	-0.0759946228773134	2.49199938241454	0.183499469650616	0.674680767976759	0.999039365325174
Vcpip1	0.00691353466815831	6.57878038865063	0.0187269268685487	0.893035056948493	0.999039365325174
1700034P13Rik	-0.0674601992806032	3.34619446370349	0.293942350112297	0.595943330575737	0.999039365325174
Sgk3	-0.0170432963486652	3.74167096214971	0.022579315730436	0.882627422936521	0.999039365325174
Mcmdc2	-0.150475767192613	-1.0830311447601	0.0595944983307356	0.810559967329765	0.999039365325174
Snhg6	-0.0280855816943676	2.31429797569743	0.0284254312120261	0.868442822962654	0.999039365325174
Tcf24	-0.612780148585351	-0.728165085031001	1.2347284400279	0.284583641585185	0.999039365325174
Cops5	0.0518219605675737	6.92694865418513	0.776650658673734	0.392580423182338	0.999039365325174
Cspp1	-0.0288590026426391	3.57008066295571	0.0436884259986444	0.837343653104857	0.999039365325174
Arfgef1	-0.0190292615955892	7.67350497484031	0.220907373935806	0.645343412826771	0.999039365325174
Cpa6	-0.181014182601357	-2.23987520964539	0.0380958170950985	0.847960665646201	0.999039365325174
Prex2	0.371704094231816	5.28707641664622	14.2422375061183	0.00240778951335133	0.297876004668226
A830018L16Rik	0.0643937963428225	6.15105825466362	1.3691261409652	0.260843896897944	0.999039365325174
Sulf1	0.17243029777049	5.33179560974025	2.05702691545296	0.183636870457477	0.979521738042354
Slco5a1	-0.125481730492984	5.96895935934567	2.88103705517331	0.111637195104602	0.930684285248936
Ncoa2	-0.0136251199981149	6.60787966169631	0.0688501325520598	0.796711274963922	0.999039365325174
Tram1	-0.0624944699021259	5.46893239577898	0.837482820342674	0.37509269230139	0.999039365325174
Lactb2	0.0882868850861605	4.78008274732221	1.3087324399542	0.271167496375535	0.999039365325174
Eya1	-0.422557380844905	0.914384160414257	1.41958374275598	0.252653665575537	0.999039365325174
Msc	-0.262463646436016	2.22753842003526	1.81350498946364	0.198770730737925	0.98517333352246
Trpa1	0.255753564713903	5.93730058726473	22.3668062421814	0.000294329083335101	0.0980795068467428
Kcnb2	0.0540947169451238	5.74917785100588	0.498261910967243	0.491727494963979	0.999039365325174
Terf1	-0.17943680329444	3.42286285947906	1.7805078776744	0.20267379297588	0.985553535251477
Sbspon	0.142743353136201	4.083324720759	1.05549123083654	0.32306939269565	0.999039365325174
4930444P10Rik	-0.0452959602653585	-0.363516892210503	0.00937795113479608	0.924180011377123	0.999039365325174
Rpl7	-0.0174302083451317	7.53722291412358	0.149990548616436	0.704172100465417	0.999039365325174
Rdh10	0.10006591309376	2.99390116469013	0.531543098340214	0.47757596318302	0.999039365325174
Stau2	-0.093430014261948	6.40936026379018	3.29551442473475	0.0902131373524058	0.908796354818268
Ube2w	0.0278687105993999	5.51577045754659	0.147209874871708	0.706785774806015	0.999039365325174
Tceb1	7.47170611551721e-05	6.19721209269442	1.40940418070633e-06	0.999068951276171	0.999880328934188
Tmem70	-0.0768431948232711	4.79245004954002	0.867055399442116	0.36702373854877	0.999039365325174
Ly96	0.322236729096642	0.349287512318732	0.620501884573157	0.443553494688301	0.999039365325174
Jph1	0.0376447697327362	2.44968245522644	0.0454863136953812	0.834083259739498	0.999039365325174
Gdap1	0.039524980554367	7.27845875270524	0.792676679378896	0.387832442377343	0.999039365325174
Pi15	-0.131884281115332	0.871708343563067	0.179478631614434	0.67804167351851	0.999039365325174
Gm16070	-0.0175328513254184	-0.81017559818988	0.00108320914474268	0.974193619717096	0.999039365325174
Crispld1	0.115868695813781	2.92035174527033	0.445199193231519	0.515107248708556	0.999039365325174
Mcm3	-0.0484769725991531	1.8635679382086	0.0449623068474085	0.835026442930611	0.999039365325174
6720483E21Rik	0.115320049099764	-0.709319562996999	0.0459594764637749	0.833236475015619	0.999039365325174
Paqr8	0.358719682583059	6.41112576456372	48.2246053987178	5.65974634957895e-06	0.00794468442703281
Efhc1	0.0395171740927366	2.09217696769773	0.0420336572000671	0.840407146397227	0.999039365325174
Tram2	0.040608783119103	0.497250974468368	0.0171747994211661	0.897535424175719	0.999039365325174
Tmem14a	0.0874379498212129	4.32136972234802	1.09156938822904	0.313237176378035	0.999039365325174
Gsta3	-0.437961984483411	-0.828663870611696	0.449842308067724	0.512956853389275	0.999039365325174
Kcnq5	-0.0429206623169672	5.22237206169257	0.351472340066023	0.562417867818508	0.999039365325174
