	logFC	logCPM	F	PValue	FDR
Xkr4	-0.308475245284648	2.46556469029381	2.58780977050681	0.12924915684344	0.999925713374038
Sox17	0.0251903368611849	3.23416340942001	0.0209495225807515	0.886980897912722	0.999925713374038
Mrpl15	-0.0299946356332435	4.8256115391837	0.167882402156912	0.687992472043187	0.999925713374038
Lypla1	-0.0188764162407591	5.566957540528	0.0760242771125243	0.786651657535153	0.999925713374038
Tcea1	-0.147375941050361	5.49016570625206	5.11055007641518	0.0396450414830696	0.999925713374038
Rgs20	-0.0151696791485666	1.2974178655391	0.00415111014316348	0.949508788330081	0.999925713374038
Atp6v1h	-0.0211995835082455	7.45517633495904	0.249816581709956	0.624706689614731	0.999925713374038
Oprk1	-0.0279240017056411	1.47839300824417	0.00908414436220263	0.925376225594258	0.999925713374038
Rb1cc1	-0.0403225022396481	7.1530935026046	0.83422504938381	0.375997679860558	0.999925713374038
St18	0.51285597708001	-3.01844918720322	0.160433255618274	0.694600018741544	0.999925713374038
Pcmtd1	-0.000242839251159769	6.23552695778542	1.6480005328655e-05	0.996816299986728	0.999925713374038
Sntg1	0.00163755705502645	2.75453144372571	0.000125671696665295	0.991208484304236	0.999925713374038
Rrs1	0.0437806240705717	4.14424533826786	0.179166013018123	0.678304852858679	0.999925713374038
Adhfe1	0.427242996262984	1.4912963977088	3.06212332656762	0.101270386298972	0.999925713374038
2610203C22Rik	-0.377607257561104	-0.00541684789549478	0.819119572403175	0.380236828002645	0.999925713374038
Mybl1	0.0642676436866572	2.49199938241454	0.12775548540117	0.725921979062271	0.999925713374038
Vcpip1	0.000923398211025344	6.57878038865063	0.000328889543431185	0.985778207891779	0.999925713374038
1700034P13Rik	-0.119581575585775	3.34619446370349	0.894136011771976	0.359857751338596	0.999925713374038
Sgk3	0.0149115908450558	3.74167096214971	0.0168243432744559	0.898579907442738	0.999925713374038
Mcmdc2	0.087765683923309	-1.0830311447601	0.0197554091589653	0.890157117274568	0.999925713374038
Snhg6	-0.0945632013079362	2.31429797569743	0.310211734601483	0.586049012583069	0.999925713374038
Tcf24	0.141351790513969	-0.728165085031001	0.0665224202437715	0.800095390410493	0.999925713374038
Cops5	-0.00269214777529263	6.92694865418513	0.00206675073012771	0.964361308269751	0.999925713374038
Cspp1	0.0611487977813417	3.57008066295571	0.191121407590529	0.66842856336779	0.999925713374038
Arfgef1	-0.00134064074372396	7.67350497484031	0.00108740794341756	0.974143671330359	0.999925713374038
Cpa6	0.242713872745511	-2.23987520964539	0.0666305561712197	0.799936785964678	0.999925713374038
Prex2	0.0529802553358327	5.28707641664622	0.279808847430215	0.605940332754743	0.999925713374038
A830018L16Rik	-0.025691054655137	6.15105825466362	0.213193530238174	0.651130033479763	0.999925713374038
Sulf1	-0.0163639534979201	5.33179560974025	0.0179550894650561	0.896205251592339	0.999925713374038
Slco5a1	0.0165673699398621	5.96895935934567	0.0494250592952873	0.827262894665865	0.999925713374038
Ncoa2	-0.0139115128339843	6.60787966169631	0.0706692730459984	0.79410905545894	0.999925713374038
Tram1	-0.148785683451386	5.46893239577898	4.61488530712113	0.0490450257621656	0.999925713374038
