	logFC	logCPM	F	PValue	FDR
Xkr4	0.353084874095149	2.46556469029381	3.4395302374037	0.0841114982654961	0.999507217574384
Sox17	0.101343377051	3.23416340942001	0.345404755613891	0.566091530926604	0.999507217574384
Mrpl15	-0.0537562019220888	4.8256115391837	0.543209073758539	0.472869094456111	0.999507217574384
Lypla1	-0.00303476633911247	5.566957540528	0.00198170845075884	0.965100330729991	0.999507217574384
Tcea1	0.0189042567207206	5.49016570625206	0.0845189214338002	0.775383103574862	0.999507217574384
Rgs20	0.0054812017181687	1.2974178655391	0.000549484441342211	0.981618120052811	0.999507217574384
Atp6v1h	0.0127139538175291	7.45517633495904	0.0901869634561761	0.768204109888474	0.999507217574384
Oprk1	-0.11817988010453	1.47839300824417	0.163783863032379	0.69161955547032	0.999507217574384
Rb1cc1	0.0031860749095893	7.1530935026046	0.00522920025699647	0.943341124046141	0.999507217574384
St18	-3.41388090437847	-3.01844918720322	4.32887109193354	0.0556566479716793	0.999507217574384
Pcmtd1	0.0334029039777257	6.23552695778542	0.314516131532403	0.583488828318238	0.999507217574384
Sntg1	-0.0809180402973492	2.75453144372571	0.309728997235829	0.586337602344506	0.999507217574384
Rrs1	-0.00710636928966592	4.14424533826786	0.00477788898218086	0.945836934870274	0.999507217574384
Adhfe1	-0.0019728717824739	1.4912963977088	6.82828554444295e-05	0.993519548061063	0.999507217574384
2610203C22Rik	0.616587845133725	-0.00541684789549478	2.24463517439769	0.15554021300994	0.999507217574384
Mybl1	-0.140262266563971	2.49199938241454	0.614483266255817	0.445727390643268	0.999507217574384
Vcpip1	0.00599013645713297	6.57878038865063	0.0139297162783569	0.907668599835079	0.999507217574384
1700034P13Rik	0.0521213763051719	3.34619446370349	0.171385384541665	0.684944826021301	0.999507217574384
Sgk3	-0.0319548871937209	3.74167096214971	0.0780903151162017	0.783850570664523	0.999507217574384
Mcmdc2	-0.238241451115922	-1.0830311447601	0.146791023478351	0.707181938084698	0.999507217574384
Snhg6	0.0664776196135686	2.31429797569743	0.155185169764765	0.699363693782512	0.999507217574384
Tcf24	-0.754131939099321	-0.728165085031001	1.83807206997485	0.195927009633477	0.999507217574384
Cops5	0.0545141083428664	6.92694865418513	0.852583744610776	0.370973880399997	0.999507217574384
Cspp1	-0.0900078004239809	3.57008066295571	0.41890046860521	0.527605114329095	0.999507217574384
Arfgef1	-0.0176886208518652	7.67350497484031	0.189912050550394	0.669410485174519	0.999507217574384
Cpa6	-0.423728055346868	-2.23987520964539	0.205460007418612	0.657061579644609	0.999507217574384
Prex2	0.318723838895983	5.28707641664622	10.3451153257385	0.00692600132252064	0.57535481320685
A830018L16Rik	0.0900848509979594	6.15105825466362	2.6458751066012	0.125358199032455	0.999507217574384
Sulf1	0.18879425126841	5.33179560974025	2.42713728019705	0.151953133161224	0.999507217574384
Slco5a1	-0.142049100432846	5.96895935934567	3.65001335086104	0.0766731172208546	0.999507217574384
Ncoa2	0.000286392835869371	6.60787966169631	3.01255621572238e-05	0.995695526986365	0.999507217574384
Tram1	0.0862912135492604	5.46893239577898	1.56408732432966	0.230882044855811	0.999507217574384
Lactb2	0.0668729594551376	4.78008274732221	0.739388231810348	0.403856407170573	0.999507217574384
Eya1	-0.052721499419756	0.914384160414257	0.021056477609508	0.886627656192129	0.999507217574384
Msc	-0.170594703595533	2.22753842003526	0.745862749775543	0.401855924865856	0.999507217574384
Trpa1	0.106224867625914	5.93730058726473	3.83429468353692	0.0697493742908913	0.999507217574384
Kcnb2	0.0505809179308199	5.74917785100588	0.430030509926566	0.522497732288222	0.999507217574384
Terf1	0.0949308080633667	3.42286285947906	0.482302144514257	0.498363630819414	0.999507217574384
Sbspon	0.391894369900114	4.083324720759	7.71602933613915	0.0157405142707102	0.800991905195089
4930444P10Rik	0.0359028480567423	-0.363516892210503	0.00571641527122351	0.940765525258836	0.999507217574384
Rpl7	-0.0114038566116598	7.53722291412358	0.0638402984545571	0.804074345270698	0.999507217574384
Rdh10	0.23299228304402	2.99390116469013	2.80116433641016	0.115633448620153	0.999507217574384
Stau2	-0.0434811729704867	6.40936026379018	0.70552063798345	0.414576464427929	0.999507217574384
Ube2w	0.0176929668072635	5.51577045754659	0.0585094791532812	0.812256529601704	0.999507217574384
Tceb1	0.0634123219547572	6.19721209269442	1.00109028913612	0.333459691318352	0.999507217574384
Tmem70	-0.0610795515328129	4.79245004954002	0.538813327822946	0.474633335562706	0.999507217574384
Ly96	0.300577598790708	0.349287512318732	0.528871974868295	0.478664936273582	0.999507217574384
Jph1	-0.00948341468450143	2.44968245522644	0.00283926318797202	0.958232552896062	0.999507217574384
Gdap1	0.00701683955815052	7.27845875270524	0.024839175094989	0.876943166214844	0.999507217574384
Pi15	0.080148889617018	0.871708343563067	0.0638733568804635	0.804024764560652	0.999507217574384
Gm16070	0.179335554698085	-0.81017559818988	0.107888923759028	0.747258115008669	0.999507217574384
Crispld1	0.451958898819407	2.92035174527033	6.49338006761397	0.0227259809891702	0.942095211914691
Mcm3	-0.00959453607025271	1.8635679382086	0.00172010804142107	0.967483819283045	0.999507217574384
6720483E21Rik	0.233778217682969	-0.709319562996999	0.182348350151416	0.675638434234326	0.999507217574384
Paqr8	0.214822760759905	6.41112576456372	17.2135824215515	0.000917584952154887	0.164389729691374
Efhc1	-0.225142292044614	2.09217696769773	1.35803229112586	0.262700243774607	0.999507217574384
Tram2	0.257789880035913	0.497250974468368	0.66181000428776	0.429084606946857	0.999507217574384
Tmem14a	0.000778855587267604	4.32136972234802	8.55581234702567e-05	0.99274598004862	0.999507217574384
Gsta3	0.852638886160914	-0.828663870611696	1.45409902205521	0.247188923812099	0.999507217574384
Kcnq5	-0.0301356513066369	5.22237206169257	0.170615064021329	0.685611842083786	0.999507217574384
Rims1	-0.0468062092875988	5.41612740198083	0.506848483590771	0.487808755044282	0.999507217574384
4933415F23Rik	0.277575160750951	-2.67764549476452	0.0458642912695556	0.833406452337242	0.999507217574384
Ogfrl1	-0.00564155246229083	7.59818069101595	0.0161801435200693	0.900529151657968	0.999507217574384
B3gat2	-0.0438816382556183	5.66054920033888	0.438512165358667	0.518233231190436	0.999507217574384
Smap1	-0.0427876576306909	6.823652516117	0.841931292736647	0.373862171301734	0.999507217574384
Sdhaf4	0.0443269871643925	3.71453209032099	0.142120795830037	0.711644090451717	0.999507217574384
Fam135a	0.00721624407551939	5.05706276398593	0.00870832716597261	0.926928364528854	0.999507217574384
Col9a1	0.355013136965209	-2.52397564485499	0.0734799766812376	0.790173963495206	0.999507217574384
Col19a1	0.0646459572180927	2.52920663420293	0.131748103479536	0.72186544876379	0.999507217574384
Lmbrd1	-0.0597179960175843	7.24225169959534	1.8811623887645	0.191063206099663	0.999507217574384
Adgrb3	0.0489327194257556	4.64626649582689	0.243314628682405	0.629212364270892	0.999507217574384
Phf3	0.0226419786838465	5.7450603853261	0.132164935401071	0.721446000876458	0.999507217574384
Ptp4a1	-0.0764023583362226	4.22975145933453	0.592044446307976	0.453987785811961	0.999507217574384
Gm13363	-0.0946173319393802	3.90698963672132	0.727259702489109	0.407645467451583	0.999507217574384
Khdrbs2	-0.22838019928834	1.44393893641032	0.740000700723692	0.403666511271113	0.999507217574384
Gm5415	-0.899895695881028	-2.41690936165127	0.73210395582756	0.406125511850045	0.999507217574384
Prim2	0.0173039374290569	1.92548579262951	0.0063200556331737	0.937723176753619	0.999507217574384
1700001G17Rik	1.13431246306252	-1.61368424858281	2.10299005744739	0.16830668878264	0.999507217574384
Rab23	0.13032133180694	4.36232955907462	1.4899798742378	0.241707338054642	0.999507217574384
Bag2	-0.169125029963337	4.68867519474083	2.59142861930672	0.12957136730666	0.999507217574384
Zfp451	-0.0198678351757738	4.7245930476776	0.0596686249059752	0.810444662698172	0.999507217574384
Bend6	-0.0560775384190809	6.92072708428333	1.39575734724958	0.256458635144832	0.999507217574384
Dst	0.0478395946089722	10.8086715035646	0.355645378494964	0.569111335060087	0.999507217574384
Ccdc115	-0.0586353020182282	4.52605238190181	0.46065319200925	0.508012358287719	0.999507217574384
Imp4	0.0766991122045399	3.63493931615115	0.236345401710725	0.634727413540696	0.999507217574384
Ptpn18	0.0301308549261717	0.595720375898708	0.00872197665782134	0.9268712980149	0.999507217574384
Amer3	-0.127128046575305	5.06536774716363	2.90074222575679	0.109878660594204	0.999507217574384
Arhgef4	-0.0266940766582708	6.54169884262599	0.300711468973608	0.591783951252845	0.999507217574384
Fam168b	-0.012962417710612	7.97549333110906	0.0939287841263268	0.763599430192819	0.999507217574384
Plekhb2	-0.0393879129490321	8.14445888434519	0.829747056134294	0.377246966254559	0.999507217574384
Hs6st1	0.0504863829008167	7.21382540041072	1.10143365580208	0.311137630267123	0.999507217574384
Uggt1	-0.0399914375932313	6.8102947437238	0.656034740816267	0.431061579709092	0.999507217574384
Neurl3	0.166940036417269	1.01274846147487	0.293585695375789	0.596164214437176	0.999507217574384
Arid5a	-0.139957387580532	3.7023991392659	1.65000693301233	0.2191102466152	0.999507217574384
Kansl3	-0.0333551351005387	6.6317997886162	0.353808857877049	0.561137159923749	0.999507217574384
Fer1l5	0.182028842449887	3.94649854234315	2.58503834187093	0.129438538248999	0.999507217574384
Lman2l	-0.048850113144166	5.30899266446453	0.417945280390334	0.528069579696123	0.999507217574384
Cnnm4	-0.00747745361619921	4.53078610364478	0.00781845215020546	0.930751463168167	0.999507217574384
Cnnm3	0.0950008918706965	4.99393620853883	1.37328110543938	0.260153157658383	0.999507217574384
Ankrd23	0.14757910332689	1.80298309385151	0.196253151707322	0.665848315912053	0.999507217574384
Ankrd39	0.0994781968900349	3.6354233627516	0.776448068651262	0.392608182817097	0.999507217574384
Sema4c	0.0942893827690054	5.53313595707335	0.174410530971363	0.694285204020345	0.999507217574384
Fam178b	0.159384008440541	5.10417173742617	1.00413873451797	0.348604981333657	0.999507217574384
Cox5b	-0.100482069664679	7.13658254444509	4.49638319026123	0.0516656307035298	0.999507217574384
Actr1b	-0.0820508893907673	8.14398626738141	2.57844694122396	0.129939152348323	0.999507217574384
4933424G06Rik	-0.155970850701973	-1.55546059540713	0.0385993877195142	0.846972730198976	0.999507217574384
Zap70	-0.431077508383968	-0.571219822261562	0.717872742622152	0.410615989327835	0.999507217574384
Tmem131	0.111721624891115	6.67163267381228	4.2366991762919	0.0580073329746333	0.999507217574384
Cnga3	0.879167105550204	-1.89856888504713	1.13786915474155	0.303550357498727	0.999507217574384
Inpp4a	-0.010266402712079	6.91553438557488	0.0407583348035606	0.842811416691719	0.999507217574384
Coa5	-0.0224823906738194	6.86187638944756	0.21363888090364	0.650792486535054	0.999507217574384
Unc50	0.0127848024726313	5.02684545351269	0.0104843310631561	0.920431340535558	0.999507217574384
Mgat4a	0.116526013356543	6.12810462916942	4.33280883308411	0.0555587508414514	0.999507217574384
2010300C02Rik	-0.126124410210003	2.18122411110828	0.382926057925534	0.545645264584546	0.999507217574384
Tsga10	0.167405883635519	3.14810741672767	1.04307761339958	0.32385279317658	0.999507217574384
Lipt1	0.344753943792512	1.59712552771205	1.87089918576371	0.192207593147736	0.999507217574384
Mitd1	0.00258499987761956	2.72071648838705	0.000314895665244977	0.986084022533887	0.999507217574384
Mrpl30	-0.0738940202933566	4.74357766004927	0.682298409776307	0.422186078010703	0.999507217574384
Txndc9	0.0670550406927758	5.19687955130587	0.975945221895515	0.339408438181548	0.999507217574384
Eif5b	-0.00874537106844424	6.12197181885764	0.0136994141493476	0.908562101931373	0.999507217574384
Rev1	0.191298139192082	3.99196655689129	2.84653599986587	0.112967084338705	0.999507217574384
Aff3	0.0213970575949506	6.56433854541697	0.166485312707049	0.689218404778665	0.999507217574384
Lonrf2	0.00742774175711843	6.88245102565705	0.0252513203529896	0.875935521573477	0.999507217574384
Chst10	-0.0726390096340779	3.45667289707518	0.290126820963705	0.598315519493901	0.999507217574384
Nms	0.126109099311331	-2.88241847376716	0.0101538889620029	0.921116530193395	0.999507217574384
Pdcl3	-0.0343260748718072	4.94922217923031	0.167439021294104	0.688380882130024	0.999507217574384
Npas2	0.315853649615564	2.35414115455703	3.4718193319262	0.0828120118195842	0.999507217574384
Rpl31	-0.0306481326589664	5.82799181981127	0.208661924681306	0.654589487734222	0.999507217574384
Tbc1d8	-0.117034926641583	5.03495556375847	2.07968758835976	0.170530724132857	0.999507217574384
Cnot11	-0.030512343880287	5.01544005641953	0.206585498248086	0.65618996944712	0.999507217574384
Rnf149	0.0956440744726329	4.94919915173197	1.54840511643078	0.233118989429351	0.999507217574384
Creg2	0.169048971090508	5.11970901349831	5.4445351534211	0.0344952168916829	0.999507217574384
Rfx8	0.289145941264408	-1.61554277778894	0.138781450755178	0.714886635467255	0.999507217574384
Map4k4	0.151448982636674	7.3108369155089	9.54544433968589	0.00772795681041384	0.595155713826004
Gm16894	0.568215022930336	-0.753229016072127	1.04311570157786	0.323844257549154	0.999507217574384
Il1r2	-0.159121901191577	-1.14082084847693	0.0617825807329274	0.807187907228006	0.999507217574384
Il1r1	0.236468853542777	3.41697669645291	2.59625203593845	0.128674354184499	0.999507217574384
Il1rl2	0.121021037653501	-0.662300825324252	0.0531259911151955	0.820932176218696	0.999507217574384
Il1rl1	0.681922734126383	0.646620662667557	4.34410604853267	0.055279012424845	0.999507217574384
Il18r1	1.54537971259828	-1.45840312901764	4.58430609428743	0.049706003671115	0.999507217574384
Il18rap	0.224190932541896	-0.659707441824733	0.134742164926811	0.718869195757298	0.999507217574384
Slc9a2	0.324193929960817	2.03191683561871	0.441542873971226	0.52932508575698	0.999507217574384
Mfsd9	0.00398812707232007	3.77417803326487	0.000864638703329013	0.976943625417502	0.999507217574384
Tmem182	1.10876382163434	-2.15844202720087	1.52093332034421	0.237106494072084	0.999507217574384
Pou3f3	0.725773980036316	-2.02759748970906	0.63127476744005	0.439705123765294	0.999507217574384
Mrps9	0.0571003835350302	4.78314852445641	0.469956679810888	0.503825426939333	0.999507217574384
Gpr45	0.0988459883141883	2.52347830103773	0.330080679852391	0.574421548865576	0.999507217574384
Tgfbrap1	-0.00843629220968937	6.05698945698307	0.0240087610103396	0.87899982644589	0.999507217574384
AI597479	-0.00280912744350799	4.62677554997017	0.00120640863967013	0.972766176251588	0.999507217574384
Fhl2	0.20656504001437	2.23984279304147	0.92920498610889	0.350878687188701	0.999507217574384
Nck2	-0.183478618960061	3.22676422519821	2.06976335542594	0.171489098676755	0.999507217574384
1500015O10Rik	-0.000948193312528369	2.99917216937212	2.87110881403685e-05	0.995797959645991	0.999507217574384
Uxs1	-0.0191866533750309	4.85724897664009	0.0602359906150296	0.809564631359294	0.999507217574384
Tpp2	0.0382978269734426	6.56971749406305	0.553352036226077	0.468840336483775	0.999507217574384
Tex30	0.202361758530091	2.00659673012872	0.978685733193999	0.338752750885975	0.999507217574384
Kdelc1	0.253253932240735	2.75859295248687	2.46546665149039	0.137943416004231	0.999507217574384
Bivm	0.0438506756539629	4.3236142711752	0.249960752797446	0.624607625252443	0.999507217574384
Ercc5	0.0816299404117498	4.62964020971432	0.895542523725745	0.359491198116653	0.999507217574384
Gulp1	0.1711885943612	4.5169281897709	0.427318339257325	0.540569679960839	0.999507217574384
Col3a1	0.0773466013404618	7.57463266443027	0.0858679069162955	0.783375150120187	0.999507217574384
Col5a2	0.18673258921961	5.40418416230396	0.800305386369127	0.410855606456231	0.999507217574384
Wdr75	-0.0371041613221716	4.84921042342089	0.165613605614199	0.689986386941057	0.999507217574384
Slc40a1	0.0574882366559568	1.82522740608727	0.0336943641529086	0.857345332679003	0.999507217574384
Dnah7b	0.315312602169326	2.25137678196766	1.42623221966812	0.254171301613646	0.999507217574384
Slc39a10	0.0753795946672358	5.98007770759423	1.89190122712828	0.189875038209702	0.999507217574384
Tmeff2	-0.010570374707104	6.67893424748513	0.0334102243920367	0.857499236790395	0.999507217574384
9330175M20Rik	-0.0361865219017209	-1.03096379310492	0.00351839285988827	0.953510513120512	0.999507217574384
Sdpr	0.159199801241082	3.8350140875546	2.18467932659575	0.160791184810196	0.999507217574384
Nabp1	0.0690457189627506	2.34652732621363	0.165245951310078	0.690311005966728	0.999507217574384
Myo1b	0.125968548295357	5.63238854591499	2.90791167379961	0.109477883781874	0.999507217574384
Stat4	0.615088813251765	-1.06337267848195	0.66273262785369	0.428770116517171	0.999507217574384
Stat1	-0.747653850291376	6.41264086535747	67.9146479258223	1.02139898362856e-05	0.00884940079415786
Gls	0.0106402972208613	8.1781201157358	0.0631379691372498	0.805130948787333	0.999507217574384
Nab1	0.0800863937271889	5.79149292374947	1.4700796616598	0.244727478171171	0.999507217574384
Tmem194b	0.212184800386707	2.04105842641612	0.843530684641082	0.373421222267767	0.999507217574384
Mfsd6	0.0194622731374568	7.97440964741186	0.237796770319293	0.633095782835918	0.999507217574384
Inpp1	0.030200233092191	4.80339577650206	0.147043498370915	0.706943061045828	0.999507217574384
Hibch	0.0565415884680512	4.53832003449285	0.446179471210882	0.514651884308211	0.999507217574384
1700019D03Rik	-0.0811876558730147	2.19581506087343	0.113017540498448	0.741702252987028	0.999507217574384
Mstn	0.662159324454752	-0.635238070386937	1.57146789295051	0.229838970325245	0.999507217574384
1700019A02Rik	-0.222985677220643	-2.47119083612233	0.0511572763440874	0.824220339797267	0.999507217574384
Pms1	-0.196069901256625	2.06352930049465	1.18451474939492	0.294206214203137	0.999507217574384
Ormdl1	-0.0233053917908529	3.32071356230796	0.0391426555174436	0.845914409193587	0.999507217574384
