	logFC	logCPM	F	PValue	FDR
YAL067C	-0.675232439203952	2.23311345225921	5.64571323529546	0.0259820794609793	0.214825753739916
YAL065C	-0.300432718159881	-0.238266436075601	0.456946213105624	0.556225689728348	0.79377151510696
YAL064W-B	-0.922836750416565	-0.217116887004753	4.29598699551266	0.0540449010222594	0.288209939385918
YAL064C-A	-0.662715466919479	1.8726264116382	5.46618639506293	0.0282154224675702	0.221194570733338
YAL064W	1.02584936030698	-0.874119422205583	2.5043686509278	0.126852417256771	0.415559832161405
YAL063C-A	0.253728928909581	0.915874201036918	0.61529324876562	0.440611128725555	0.718810432168621
YAL063C	-0.20032975519055	3.02187363155165	1.79250441185996	0.193386461816261	0.507532198699716
YAL062W	0.268415581416693	4.56121688473968	4.04286524475597	0.0559280516013089	0.292885314953535
YAL061W	0.158816068574958	4.8232784340297	0.925159996745142	0.345884121372817	0.647388404387672
YAL060W	0.257344189792658	7.70845597767958	4.1792402529285	0.0522433783983084	0.283017715161164
YAL059C-A	0.0278431768084879	4.74914796967285	0.0345206625749711	0.854192679798853	0.943011304622078
YAL059W	0.116685339324372	5.77092347424366	0.776456984329611	0.387120504627333	0.675347049178178
YAL058W	-0.0543747704973687	5.56884828757055	0.394725782938178	0.535864096450032	0.77959119219676
YAL056C-A	0.197491130934758	3.55496936439499	1.13295821610918	0.297923935233934	0.60585895575363
YAL056W	0.02048972520425	5.76776215901573	0.0466597672182136	0.83083861945927	0.935358376570688
YAL055W	0.295781219503935	3.36603115634787	2.59067091913784	0.120802217520008	0.406142263128341
YAL054C	-0.110106127470153	4.81222145348035	0.179350636891493	0.676058155892256	0.855893045774473
YAL053W	-0.149437587380698	7.93327778273393	1.1514685036807	0.294101198645704	0.601326963667175
YAL051W	-0.318855416282734	5.19569322220843	8.21207879709835	0.00860958193208915	0.140269383317312
YAL049C	0.133212784705719	6.45927416208552	1.3101799190976	0.263848025932001	0.577200826063751
YAL048C	-0.603624445182141	4.44977931779092	8.40168518033938	0.0079803078570423	0.136631270836624
YAL047W-A	-1.29439983761493	0.527302392585765	7.93581359597211	0.00963925648086788	0.144500006139462
YAL047C	-0.0394060607870264	3.82968197860119	0.0632227329527879	0.803651271745054	0.921098678920281
YAL046C	0.371544620190424	5.04299792705346	8.89927683700876	0.00653578258893514	0.125271164210309
YAL045C	-0.150631315111517	4.99106895018294	1.02025157561643	0.322712361137805	0.627485541411405
YAL044W-A	-0.192065253946536	5.43171483241017	1.58237021966188	0.220734230686307	0.537635261945869
YAL044C	0.506215520993265	6.69909478668683	14.7111114750378	0.000817072620906105	0.0516104317632536
YAL043C	-0.172409828441827	6.36105501130098	2.86387097171398	0.103763306619347	0.383788557626761
YAL042C-A	0.772655140414655	5.96593722968648	27.4955864234237	2.36806645578992e-05	0.0043536825008532
YAL042W	0.498245028091133	8.36969956731808	42.3352132300061	1.08291463696053e-06	0.000746059792364351
YAL041W	0.0419389643106755	6.29174715715751	0.145363395027455	0.706419963893866	0.872431337337413
YAL040C	-0.282105368720176	6.82838729067972	1.15907649875551	0.293865695381385	0.601326963667175
YAL039C	0.753276043503729	5.4152607589552	19.0904580189507	0.00021368082374808	0.0213526902661782
YAL038W	0.0459772131111166	12.838919625564	0.238651809753437	0.629693968279436	0.836138791738463
YAL037C-B	0.222253049567157	12.3565233714563	5.37724585710595	0.0294005251814176	0.22260264830183
YAL037C-A	-0.525659266116629	3.76436622571284	0.759996734308039	0.393627847314055	0.680920705829631
YAL037W	0.193928440105679	3.09116551439738	0.950717494019751	0.339434067881644	0.642524889624083
YAL036C	-0.012780414138276	7.37470910083132	0.0229807026743481	0.880796769138776	0.954685406301249
YAL035W	-0.106039897343456	8.39656416433415	1.40282750649946	0.248052082171527	0.562662386270643
YAL034C-B	0.339326591990086	2.89394513677135	3.29064217811867	0.0824218225374716	0.342205729054748
YAL034W-A	0.415869000986251	3.77995716037225	5.99604182237125	0.0221685189548482	0.20378827420771
YAL034C	-0.176004031677419	4.24982792809913	1.74790882572473	0.198822033567593	0.513919805479046
YAL033W	0.524684642417679	4.87158819673767	10.4368726045873	0.00361958583053082	0.0965123992353832
YAL032C	0.0642323320850311	4.18322686810292	0.14480111491706	0.706960361253024	0.872767383360944
YAL031W-A	-0.360617546167841	2.92824739392141	2.50531017276303	0.126784512505451	0.415546618821392
YAL031C	-0.344138603967865	5.05588670446474	4.18846936835642	0.0520041152579757	0.283017715161164
YAL030W	0.185434597692079	5.55884214581922	1.88982881218205	0.182145086861377	0.494589288447462
YAL029C	-0.303470470952236	6.69379717306031	12.9370748362465	0.00147859332056016	0.0645619338494253
