	logFC	logCPM	F	PValue	FDR
YAL067C	0.955554090202671	2.23311345225921	10.5787546299666	0.00343317986323729	0.720524780329736
YAL065C	1.37492438000016	-0.238266436075601	9.25889609988269	0.00567467794071734	0.785520312389511
YAL064W-B	0.232867098817277	-0.217116887004753	0.350559353109768	0.565074682233161	0.997987498309346
YAL064C-A	0.0794578866888995	1.8726264116382	0.0950245594216461	0.760590781998035	0.997987498309346
YAL064W	1.00840584233042	-0.874119422205583	1.70168573677046	0.204656856135184	0.997987498309346
YAL063C-A	0.0430332943399768	0.915874201036918	0.0164004488030618	0.899184077159201	0.997987498309346
YAL063C	0.0913527401513551	3.02187363155165	0.382395529636758	0.542251604390061	0.997987498309346
YAL062W	-0.0979569091894131	4.56121688473968	0.536477559772868	0.47111454122007	0.997987498309346
YAL061W	0.171503226485966	4.8232784340297	1.0666155905032	0.312187884369127	0.997987498309346
YAL060W	0.00979341978934299	7.70845597767958	0.00594297580854523	0.939201784246552	0.997987498309346
YAL059C-A	-0.106081521151244	4.74914796967285	0.48262309654301	0.494025489116993	0.997987498309346
YAL059W	-0.0750052013395326	5.77092347424366	0.31661447875199	0.578960319171297	0.997987498309346
YAL058W	0.00410385469138105	5.56884828757055	0.00223631806903452	0.962680559320015	0.997987498309346
YAL056C-A	-0.0155136885029012	3.55496936439499	0.00679157274157469	0.935015456878357	0.997987498309346
YAL056W	0.0920216681053271	5.76776215901573	0.930805966597226	0.344444494569054	0.997987498309346
YAL055W	0.0665850339478968	3.36603115634787	0.119936819148539	0.732174201731242	0.997987498309346
YAL054C	0.0186956018496379	4.81222145348035	0.00512940377406137	0.943553852183446	0.997987498309346
YAL053W	-0.0169728301398949	7.93327778273393	0.0149388354336482	0.903756893410793	0.997987498309346
YAL051W	0.0666107565555403	5.19569322220843	0.354101704122482	0.557468340713627	0.997987498309346
YAL049C	-0.248075702124866	6.45927416208552	4.50910579881236	0.0444118741679233	0.997987498309346
YAL048C	0.0681846537211409	4.44977931779092	0.111360510212353	0.741554147403546	0.997987498309346
YAL047W-A	-0.233354048443144	0.527302392585765	0.268530591790344	0.609147670062858	0.997987498309346
YAL047C	-0.0599880020082179	3.82968197860119	0.142506037747099	0.709178719837716	0.997987498309346
YAL046C	-0.0905866295661043	5.04299792705346	0.516551336479961	0.479378471800325	0.997987498309346
YAL045C	-0.139447881322296	4.99106895018294	0.865952520992209	0.361508022088871	0.997987498309346
YAL044W-A	-0.173063740604403	5.43171483241017	1.27754061345895	0.269722986244512	0.997987498309346
YAL044C	0.268259621045015	6.69909478668683	4.02350392466903	0.0564746414049414	0.997987498309346
YAL043C	0.0628963598279855	6.36105501130098	0.380260908086949	0.543371954012663	0.997987498309346
YAL042C-A	0.171520002827266	5.96593722968648	1.42277754112475	0.244811413603213	0.997987498309346
YAL042W	0.0266470900817387	8.36969956731808	0.121900837716784	0.730080528962567	0.997987498309346
YAL041W	0.0360279602807677	6.29174715715751	0.106683748219193	0.74683316504582	0.997987498309346
YAL040C	-0.0119999713238433	6.82838729067972	0.00207630262785859	0.964086166282589	0.997987498309346
YAL039C	0.0675174631658045	5.4152607589552	0.150865922729746	0.701193965376801	0.997987498309346
YAL038W	0.00572029964288196	12.838919625564	0.00369404175810544	0.952047715149384	0.997987498309346
YAL037C-B	-0.0030882607944526	12.3565233714563	0.00103911712491427	0.974555677133707	0.997987498309346
YAL037C-A	-0.774643392211594	3.76436622571284	1.67404639911344	0.210393566972839	0.997987498309346
YAL037W	0.00999760074267439	3.09116551439738	0.00252593045474445	0.960339590771771	0.997987498309346
YAL036C	-0.153973818585279	7.37470910083132	3.34124136911606	0.0802447145372312	0.997987498309346
YAL035W	-0.0183213501954721	8.39656416433415	0.0418596500790975	0.839643234689085	0.997987498309346
YAL034C-B	-0.359765418391678	2.89394513677135	3.39145740862872	0.0781491156120749	0.997987498309346
YAL034W-A	0.00776636384738815	3.77995716037225	0.00218054973188337	0.96314846825663	0.997987498309346
YAL034C	0.0498345742097006	4.24982792809913	0.138609194258703	0.712992737762974	0.997987498309346
YAL033W	-0.0855631181322023	4.87158819673767	0.269916147808536	0.608230858417733	0.997987498309346
YAL032C	0.065118669402697	4.18322686810292	0.139820848371613	0.71180033138241	0.997987498309346
YAL031W-A	-0.230675025316136	2.92824739392141	0.962433819713878	0.336533435086276	0.997987498309346
YAL031C	0.0143720591793464	5.05588670446474	0.007305709915169	0.932606601748561	0.997987498309346
YAL030W	-0.0355572620097543	5.55884214581922	0.0674498229358709	0.797340796989722	0.997987498309346
YAL029C	0.0314480853111021	6.69379717306031	0.139397326193971	0.712216451124753	0.997987498309346
YAL028W	-0.0184885277130872	2.75058645894985	0.00238606339646207	0.961465952598509	0.997987498309346
YAL027W	-0.064544566874128	3.64319186721304	0.255175629858705	0.618143020301428	0.997987498309346
YAL026C-A	0.058704990851499	4.02484633581989	0.07871585802433	0.781492100965957	0.997987498309346
YAL026C	0.0848854949238176	6.4817786675774	1.14996817265458	0.294408591407617	0.997987498309346
HRA1	0.193518391059495	2.45655314914975	0.266293638942126	0.610719250966475	0.997987498309346
YAL025C	0.0347852815056132	6.43842220750035	0.0999556158839517	0.754664504053543	0.997987498309346
YAL024C	0.238645075299007	4.79705779640191	1.52243908640391	0.229460040998126	0.997987498309346
YAL023C	0.0551518930475504	9.24153312736032	0.292482343649748	0.59370670938278	0.997987498309346
YAL022C	0.0453971114098762	6.74061145620237	0.112788639804376	0.739961315727937	0.997987498309346
YAL021C	-0.0260519912035696	6.62783540881619	0.0625009754513064	0.804751027905464	0.997987498309346
