	logFC	logCPM	F	PValue	FDR
YAL067C	0.876951875312238	2.23311345225921	6.31401733105171	0.0192398102849524	0.859632708717332
YAL065C	-1.4905285514927	-0.238266436075601	10.1974634521318	0.00395976631254337	0.668061412176359
YAL064W-B	0.0238722991174518	-0.217116887004753	0.00308975125901418	0.95628280266655	0.997628517065261
YAL064C-A	-0.327749093983474	1.8726264116382	1.58498387442206	0.220365446993531	0.997628517065261
YAL064W	-1.16506499670529	-0.874119422205583	2.12812474468439	0.157810582623431	0.997628517065261
YAL063C-A	-0.0467017255483828	0.915874201036918	0.0177031329538057	0.895280318175864	0.997628517065261
YAL063C	0.0714056742794398	3.02187363155165	0.219330685637394	0.643850614287139	0.997628517065261
YAL062W	0.107921618879745	4.56121688473968	0.630093026569416	0.435236904476744	0.997628517065261
YAL061W	-0.0265038275369328	4.8232784340297	0.0244380714085111	0.877106105907959	0.997628517065261
YAL060W	-0.0925154683329101	7.70845597767958	0.52754874647483	0.474787865095166	0.997628517065261
YAL059C-A	-0.25095592762534	4.74914796967285	2.69169645847111	0.114145472013032	0.997628517065261
YAL059W	-0.131338595453125	5.77092347424366	0.962491253346803	0.336519301547598	0.997628517065261
YAL058W	-0.10595289212585	5.56884828757055	1.46903239476358	0.237503650384221	0.997628517065261
YAL056C-A	0.0385971033572648	3.55496936439499	0.0402340476082623	0.842743652854468	0.997628517065261
YAL056W	-0.0867257243354409	5.76776215901573	0.812287472325059	0.376558461911674	0.997628517065261
YAL055W	-0.0423315239768094	3.36603115634787	0.0459920510552758	0.832034021552255	0.997628517065261
YAL054C	-0.182281180175538	4.81222145348035	0.47855125337305	0.496341492816292	0.997628517065261
YAL053W	-0.0189906188132547	7.93327778273393	0.0186351070891304	0.892576552645039	0.997628517065261
YAL051W	-0.096661758484673	5.19569322220843	0.730990161269663	0.401166109977517	0.997628517065261
YAL049C	-0.180575661514607	6.45927416208552	2.39226050793939	0.135254154236538	0.997628517065261
YAL048C	0.0233363538748885	4.44977931779092	0.0125432127647932	0.911775479497765	0.997628517065261
YAL047W-A	-0.103618179756104	0.527302392585765	0.0520093643320339	0.82156899099784	0.997628517065261
YAL047C	-0.115055966486879	3.82968197860119	0.511814869285268	0.48137864086965	0.997628517065261
YAL046C	0.0470198971868568	5.04299792705346	0.135918352139217	0.715662315958427	0.997628517065261
YAL045C	-0.0917898122745257	4.99106895018294	0.371757167078544	0.547878943837824	0.997628517065261
YAL044W-A	-0.0785584960914932	5.43171483241017	0.261586528826128	0.61378852655296	0.997628517065261
YAL044C	0.214751352648601	6.69909478668683	2.50476390975968	0.12682390504486	0.997628517065261
YAL043C	-0.0564649000845826	6.36105501130098	0.302753402282506	0.587336308565038	0.997628517065261
YAL042C-A	0.20192443002707	5.96593722968648	1.91045103863747	0.179866852481881	0.997628517065261
YAL042W	0.108233581272756	8.36969956731808	2.00335318450399	0.17002396838733	0.997628517065261
YAL041W	0.03910597340259	6.29174715715751	0.123742870535683	0.728134090837764	0.997628517065261
YAL040C	-0.161034723109887	6.82838729067972	0.371547991236452	0.548698169406633	0.997628517065261
YAL039C	0.0419912519743224	5.4152607589552	0.056506420213456	0.814158733703821	0.997628517065261
YAL038W	0.0938845470467715	12.838919625564	0.994736274253162	0.328712887299949	0.997628517065261
YAL037C-B	0.142634448948542	12.3565233714563	2.21514922067922	0.149914488580357	0.997628517065261
YAL037C-A	-0.345912094713823	3.76436622571284	0.352929456472492	0.559089770097383	0.997628517065261
YAL037W	0.130940280306541	3.09116551439738	0.404522514781218	0.530888170612644	0.997628517065261
YAL036C	0.00119421651985023	7.37470910083132	0.000200342570815062	0.988826003045799	0.997628517065261
YAL035W	-0.0459390480484779	8.39656416433415	0.262603844744416	0.613103773354033	0.997628517065261
YAL034C-B	0.11653626339019	2.89394513677135	0.348335226041156	0.560671065052982	0.997628517065261
YAL034W-A	0.105295719407031	3.77995716037225	0.380877632845328	0.543047819535254	0.997628517065261
YAL034C	0.197286470499332	4.24982792809913	2.04148815062496	0.166173604604513	0.997628517065261
YAL033W	0.196114063264296	4.87158819673767	1.36269160627516	0.25474065690449	0.997628517065261
YAL032C	-0.134226405524856	4.18322686810292	0.577059759586512	0.454995103229163	0.997628517065261
YAL031W-A	-0.237311757383738	2.92824739392141	1.02266487000275	0.322152652839003	0.997628517065261
YAL031C	-0.00752030174721385	5.05588670446474	0.00195147669332996	0.965136457919126	0.997628517065261
YAL030W	-0.135398144325908	5.55884214581922	0.966569439055159	0.335517835144698	0.997628517065261
YAL029C	-0.157745426257781	6.69379717306031	3.48429673938104	0.0744377923103485	0.95501155979391
YAL028W	0.227605121025652	2.75058645894985	0.331356396062259	0.570494838751076	0.997628517065261
YAL027W	-0.0540655563276696	3.64319186721304	0.173953679784865	0.680394382598197	0.997628517065261
YAL026C-A	-0.159883689058532	4.02484633581989	0.567501860386192	0.458709414899338	0.997628517065261
YAL026C	-0.0856913499446854	6.4817786675774	1.15919292228899	0.292525367623907	0.997628517065261
HRA1	-0.215020802510426	2.45655314914975	0.314027731192579	0.580598291139533	0.997628517065261
YAL025C	-0.0969431412983818	6.43842220750035	0.768365230370368	0.389566134155754	0.997628517065261
YAL024C	0.0339955456041672	4.79705779640191	0.0295125336087763	0.865073099814029	0.997628517065261
YAL023C	0.0438386435653796	9.24153312736032	0.184495710085955	0.671437218185036	0.997628517065261
YAL022C	-0.243678306758171	6.74061145620237	3.22818234733895	0.0852035332840553	0.971298256161638
YAL021C	0.116745329711088	6.62783540881619	1.23953548162723	0.276781449583481	0.997628517065261
YAL020C	0.669434714609233	4.71594517035931	13.4002799630458	0.00126250547582448	0.547590708380938
YAL019W-A	0.607007730604634	3.34302167785575	7.75284172186228	0.0103955894472449	0.835553055849446
YAL019W	-0.131482447625201	6.18978831039254	1.00292485513192	0.326770491734124	0.997628517065261
YAL018C	0.271832734531527	-1.31656262821605	0.0520122664198533	0.821564102102164	0.997628517065261
YAL017W	-0.00556055382487941	5.6016839384401	0.000904410668362687	0.976265390072123	0.997628517065261
YAL016C-B	-0.0936066400969225	1.8497881366257	0.061964622143881	0.805572667168081	0.997628517065261
YAL016C-A	0.0430925742905183	3.96283203170729	0.0243901474176254	0.87726155200375	0.997628517065261
YAL016W	0.0789601170468744	7.59841830783718	1.05761450664781	0.314194014680163	0.997628517065261
YAL015C	0.0155574193487551	4.85802682988852	0.0287603730146414	0.866780010596593	0.997628517065261
YAL014C	-0.0981940166515114	5.69462805337414	0.901639264266465	0.351973809350578	0.997628517065261
YAL013W	0.122594385452245	4.67649873963771	0.777744788221595	0.386733378064999	0.997628517065261
YAL012W	0.228726992839541	10.0428037558359	3.87431280103442	0.0608956295329474	0.916589225759277
YAL011W	0.0381951628658586	4.55867379496727	0.0515769995278354	0.822298971437845	0.997628517065261
YAL010C	0.147983429423461	4.47926112913303	1.25888782221082	0.273157357342137	0.997628517065261
YAL009W	-0.101466755022508	5.05594681503906	0.747562424327096	0.395959836164334	0.997628517065261
YAL008W	-0.123154085397429	4.86624575041003	0.838270209973385	0.369160643494093	0.997628517065261
YAL007C	0.0773348239200481	7.71605724770067	0.346002923222881	0.561976668568127	0.997628517065261
YAL005C	0.23126956247588	9.18907330899783	2.63716694311246	0.117683494851681	0.997628517065261
YAL004W	-0.0851309549604696	7.1639042063668	0.15366680762119	0.698883819929067	0.997628517065261
YAL003W	0.153188249234259	10.7641219639076	2.90064292948285	0.101691028339262	0.997628517065261
snR18	-0.156792589874732	1.4951319931322	0.243102844887056	0.626534396829431	0.997628517065261
YAL002W	0.139662994486699	5.6429420077182	1.97637370535246	0.172813421831298	0.997628517065261
YAL001C	0.192083757204819	5.29521445252236	2.04398495960264	0.165925210068269	0.997628517065261
YAR002W	0.0920716360399978	6.27716002785244	0.901319579143714	0.352057620179119	0.997628517065261
YAR002C-A	0.313911329107999	8.67743492193769	5.56276969840722	0.026988444433811	0.859632708717332
YAR003W	-0.00240637631489191	5.99104552882445	0.000417496278968824	0.983870093566177	0.997628517065261
YAR007C	-0.108761859150162	6.75398867645896	0.251796482084904	0.620857364520104	0.997628517065261
YAR008W	-0.130808448498119	5.12918467144392	0.234337552817243	0.633239237892627	0.997628517065261
YAR014C	-0.0169646177352451	6.34691570834578	0.0187390955167513	0.892279185315929	0.997628517065261
YAR015W	-0.0463114323305799	7.06482514488203	0.0448468812012757	0.834261467426209	0.997628517065261
YAR018C	-0.565220380036114	4.92121374905794	4.36656324308753	0.0485050678004748	0.87834894358951
YAR019C	-0.0434037088891301	4.81160553316409	0.132241653899743	0.71935915374414	0.997628517065261
YAR019W-A	-1.21748316871586	-0.138720416050325	3.72810186395584	0.0656135069993657	0.923985879952107
YAR020C	0.299077143297925	0.894126415159534	0.769026829952112	0.389365316493989	0.997628517065261
YAR023C	0.472578409222987	2.85913311603658	5.68565827327159	0.025512386123501	0.859632708717332
YAR027W	-0.145484255698171	6.17477257742475	1.72651552570751	0.201496560967763	0.997628517065261
YAR028W	0.00979090973057743	4.83250527407704	0.00365046977070484	0.952330996966537	0.997628517065261
YAR029W	0.197667353328085	2.49287668491312	0.68103254936501	0.417502327729638	0.997628517065261
YAR030C	0.249923192926103	2.76912148789662	1.02029867872195	0.322701423861796	0.997628517065261
YAR031W	0.294837027504066	3.41093398102603	2.64049821447111	0.117463700578963	0.997628517065261
YAR033W	-0.0995245717609	3.27312389739292	0.241694836442341	0.627529938033929	0.997628517065261
YAR035W	1.908989472988	3.83664790657622	15.5099376175603	0.00075141586549985	0.547590708380938
YAR035C-A	0.327322752740809	0.0731716635552309	0.365478313653421	0.551252679227721	0.997628517065261
YAR042W	-0.00646553757348325	6.19901356566785	0.00192109610815832	0.965408717679802	0.997628517065261
YAR050W	-0.123564250774088	3.24293082240127	0.499516101830803	0.486638790574258	0.997628517065261
YAR066W	1.13965699496718	-0.764417298934212	3.73762604558323	0.101970921395024	0.997628517065261
YAR068W	0.478320601684587	0.217506438237575	0.778454377681692	0.386520312819355	0.997628517065261
YAR071W	-0.237710862323721	4.1242575071045	1.92045990914206	0.178773668658498	0.997628517065261
YAR073W	0.160239157000561	1.37276876596424	0.153334395754827	0.698885324637405	0.997628517065261
YAR075W	-0.0877681798310277	0.509559496254588	0.0655176024923564	0.800198323620714	0.997628517065261
YBL113C	0.036719337142225	3.63841907200885	0.0381481338483231	0.846819195768895	0.997628517065261
YBL113W-A	0.237460900715333	2.57071953585985	0.922672099584306	0.3465211846257	0.997628517065261
YBL109W	0.469241572653639	-0.210626649548373	0.735370228554961	0.399780147937643	0.997628517065261
YBL107C	0.0833565869203653	4.84014792828544	0.348670000954945	0.560484148165763	0.997628517065261
YBL106C	0.205631489483098	4.79205983602171	4.62298317352204	0.0420225405729763	0.859632708717332
YBL105C	-0.0750574938731541	5.90172242274311	0.548055365385804	0.466421213573744	0.997628517065261
YBL104C	-0.00747216724426738	4.98404209252575	0.00476706738292979	0.945536801240974	0.997628517065261
YBL103C	-0.104019331964776	5.04047075175726	0.607789223512931	0.443376351560343	0.997628517065261
YBL102W	-0.0835684719409997	6.58374259459801	0.999460689159527	0.32759027740089	0.997628517065261
YBL101C	-0.0437904557989185	4.89176630031588	0.0532858980566477	0.819432237728774	0.997628517065261
YBL100W-C	0.786182478972968	-0.837459862923622	1.01316990954617	0.324362535297364	0.997628517065261
YBL100C	-0.174383246043854	6.50407491179695	0.842075997933358	0.368477306609133	0.997628517065261
YBL099W	-0.0478365596476224	9.29198701255551	0.188214450217337	0.668350324689149	0.997628517065261
YBL098W	0.161578776457644	5.15134415779018	1.12800580845693	0.298957994462328	0.997628517065261
YBL097W	-0.089242215230589	3.21817970963019	0.142806273093902	0.708887359869905	0.997628517065261
YBL096C	0.0580371787504126	2.32657660078726	0.0528004419547315	0.820241613685415	0.997628517065261
YBL095W	0.223283637062929	4.89519046951066	1.84415942265026	0.18731733160283	0.997628517065261
YBL094C	0.278661047023726	4.09785798424529	2.12954378603747	0.157677879241553	0.997628517065261
YBL093C	-0.0211650325883534	5.11241798020067	0.0357843274403472	0.851580351210222	0.997628517065261
YBL092W	0.183663782740828	11.290782384869	1.89648939560888	0.181405427157425	0.997628517065261
YBL091C-A	0.10978162370227	4.08573585542675	0.35063218357545	0.559391035330947	0.997628517065261
YBL091C	-0.0184317283316407	7.24749019280059	0.0497132181783934	0.825483174594922	0.997628517065261
YBL090W	-0.102523427386107	4.92161241773782	0.452758880103023	0.507568889781029	0.997628517065261
YBL089W	-0.0331206151900178	5.52164540183087	0.11595123676048	0.736482908225052	0.997628517065261
YBL088C	0.0332619523359921	5.36479157982647	0.0656541499055454	0.79999491925364	0.997628517065261
YBL087C	0.110033478832245	9.8130718332166	0.780426888906092	0.385928945535587	0.997628517065261
YBL086C	-0.299040247824489	4.40386345032762	2.9287570608073	0.100139068054747	0.997628517065261
YBL085W	0.0980803330905154	6.06339413900305	0.342332233862246	0.564061282019037	0.997628517065261
YBL084C	-0.137326989491548	5.25768696097786	0.641596894846975	0.431130503886152	0.997628517065261
YBL083C	0.289931257927595	5.35131067800941	6.31713893727358	0.0192132745650025	0.859632708717332
YBL082C	0.111963221253247	6.65900472909628	1.1583142796061	0.292704046765806	0.997628517065261
YBL081W	-0.0938117991030997	6.23784978354528	0.334238343683295	0.568662564913136	0.997628517065261
YBL080C	-0.254773703365235	4.37380489440973	3.32974381970239	0.0807335556494702	0.965881779955112
YBL079W	-0.0196646314090996	6.75393572904412	0.03883796018531	0.845458834926566	0.997628517065261
YBL078C	-0.0339766623142595	3.00757684144705	0.0151888127964948	0.902959201496458	0.997628517065261
YBL077W	0.0510357143549243	7.1985841442952	0.132314774915769	0.719285065925937	0.997628517065261
YBL076C	0.0159683796076718	9.6254069511534	0.0283870419724722	0.867638937688344	0.997628517065261
YBL075C	0.0570507348601467	4.83273348316682	0.113036560756193	0.739686683377325	0.997628517065261
YBL074C	-0.391178051852079	2.66152593938073	1.70468401354466	0.204271990815292	0.997628517065261
YBL073W	-1.5728614431479	-0.297401139988604	8.71714422220572	0.00702587788721989	0.788457174131228
snR56	-0.564131134011911	-0.501519638347468	0.836155707092257	0.369754765923588	0.997628517065261
YBL072C	0.120262085866628	9.28236376201819	0.532062131689666	0.472935391533747	0.997628517065261
YBL071C-B	0.77903055049171	-1.29221395128109	0.705460867808337	0.409390358206267	0.997628517065261
YBL071W-A	0.127817413159909	5.20178641929171	0.773744156794022	0.387937884006473	0.997628517065261
YBL071C	0.321449556438482	5.19237188217406	9.7591363786029	0.00467708631070614	0.676202745276759
YBL070C	0.111631397731041	2.66202452296877	0.255125903435417	0.618177065129732	0.997628517065261
YBL069W	0.257633344339776	5.54767093442696	4.32311529213296	0.0486505139755627	0.87834894358951
YBL068W-A	0.259653756741205	3.80414720282236	2.49850276847555	0.127276445942733	0.997628517065261
YBL068W	0.129982000593825	6.31495555229705	1.28294195835419	0.268739051281211	0.997628517065261
YBL067C	-0.167251384209773	6.29892039926008	2.34768397822422	0.138776915142534	0.997628517065261
YBL066C	0.0709478251563939	4.84634799903658	0.160120180131766	0.69264791245473	0.997628517065261
YBL065W	-0.11932084469032	0.676078261587387	0.0944166426528854	0.761333000735757	0.997628517065261
YBL064C	-0.14257603037567	6.45634497324292	0.740094094277971	0.398385069266565	0.997628517065261
YBL063W	0.462448633866906	4.63293437909468	5.64100980912496	0.0260380153868618	0.859632708717332
YBL062W	-0.238275950485363	4.51038058636781	1.52321387616181	0.229293022082031	0.997628517065261
