	logFC	logCPM	F	PValue	FDR
YAL067C	0.151650639148183	2.23311345225921	0.169333526084134	0.684421079388657	0.939755306865066
YAL065C	1.27130455625864	-0.238266436075601	8.86699889862348	0.00661982614725985	0.2424233391296
YAL064W-B	-0.576863182563438	-0.217116887004753	2.24230627659327	0.14754790864739	0.632792810586633
YAL064C-A	0.202909721224333	1.8726264116382	0.648283782655949	0.428771393643085	0.847383562284906
YAL064W	0.736725993711587	-0.874119422205583	1.09219277487134	0.306581517722389	0.773708050543779
YAL063C-A	0.54268788562544	0.915874201036918	2.34694891204471	0.138835912209565	0.617325498975999
YAL063C	0.101849921693437	3.02187363155165	0.456492511331106	0.505840327917489	0.877833335137686
YAL062W	0.242813985750942	4.56121688473968	3.20298970479066	0.0863559814046872	0.536488052235905
YAL061W	0.205487655457434	4.8232784340297	1.49374763467575	0.233712792516736	0.720974598441861
YAL060W	-0.0129380712792978	7.70845597767958	0.0103908739235497	0.919669635390975	0.992704898364855
YAL059C-A	-0.000254260392161915	4.74914796967285	2.87489442423208e-06	0.998661409381831	0.999645841733762
YAL059W	-0.0348000431908086	5.77092347424366	0.069059257004608	0.794993895431114	0.96828159544645
YAL058W	0.00522250566045085	5.56884828757055	0.00364665061882569	0.952355907752186	0.994386345352953
YAL056C-A	-0.0125369270207558	3.55496936439499	0.00439427865033137	0.947706296213066	0.994386345352953
YAL056W	-0.127615751999318	5.76776215901573	1.79975652956162	0.19251994126234	0.682680471927447
YAL055W	-0.294001771690426	3.36603115634787	2.38013854949412	0.136201507869624	0.616197040619856
YAL054C	0.440574778615263	4.81222145348035	2.82372078297945	0.10707695693956	0.580494173968151
YAL053W	0.11934220882144	7.93327778273393	0.737775534733824	0.399022106231029	0.833794356383117
YAL051W	0.0768631178036305	5.19569322220843	0.471841017585063	0.498841736280508	0.874900422551636
YAL049C	0.215368779636622	6.45927416208552	3.43516702051149	0.0763760077871222	0.51747484918939
YAL048C	0.0183230564122527	4.44977931779092	0.00793211140069029	0.929785522795199	0.992704898364855
YAL047W-A	0.194608722832934	0.527302392585765	0.195692137015435	0.662251779307222	0.930585329626952
YAL047C	-0.05308733147391	3.82968197860119	0.114398740520124	0.738183711564289	0.958313631242809
YAL046C	-0.123832950520792	5.04299792705346	0.96714778061598	0.335376150267315	0.795634649659596
YAL045C	0.149578704458237	4.99106895018294	1.00641871355801	0.325946546551617	0.791271728307768
YAL044W-A	0.234469214254292	5.43171483241017	2.3549305780533	0.138196887850222	0.617325498975999
YAL044C	-0.188717249168614	6.69909478668683	1.95671025028644	0.174881522316351	0.669266139935554
YAL043C	0.0131205542796759	6.36105501130098	0.0165471564881146	0.898736738503021	0.989873238649171
YAL042C-A	-0.448991144228165	5.96593722968648	9.62784431142845	0.00491881962091378	0.21703969205565
YAL042W	-0.1991583313663	8.36969956731808	6.79872028250233	0.0155662409687564	0.308218580392096
YAL041W	-0.0595153914269764	6.29174715715751	0.289941941467687	0.595304765939157	0.908047859939346
YAL040C	-0.260754238892664	6.82838729067972	0.989498394529396	0.331185178245993	0.795634649659596
YAL039C	-0.31777449929579	5.4152607589552	3.34656722885777	0.0800194272940389	0.523453748527801
YAL038W	-0.138239130685482	12.838919625564	2.15647383296478	0.155184724258658	0.644720189033733
YAL037C-B	-0.196686510790294	12.3565233714563	4.21132262161411	0.0514169603885244	0.450334754474473
YAL037C-A	1.9005137635219	3.76436622571284	9.4547969440094	0.00595332315154283	0.2308112078009
YAL037W	0.148557727253619	3.09116551439738	0.528016272986288	0.47459434039628	0.866955790361815
YAL036C	-0.00787348799421129	7.37470910083132	0.00875372729801836	0.926248044699342	0.992704898364855
YAL035W	-0.0686944014136602	8.39656416433415	0.588813717826713	0.450493758899841	0.85543965883247
YAL034C-B	-0.155336135743262	2.89394513677135	0.647090520871676	0.429190891400353	0.847440345812048
YAL034W-A	0.232522925391681	3.77995716037225	1.86869645410776	0.184516380255053	0.677845042314722
YAL034C	0.0624838337578849	4.24982792809913	0.207482176271704	0.652914766461143	0.926394146890757
YAL033W	-0.178934899275008	4.87158819673767	1.16107924689946	0.292142259934807	0.760271017254341
YAL032C	-0.129614690790929	4.18322686810292	0.56702945730528	0.458894274787378	0.859181881949647
YAL031W-A	0.513834384709339	2.92824739392141	4.86019954611034	0.0374950170980737	0.420590657310461
YAL031C	0.127083032227777	5.05588670446474	0.565850295747671	0.459356232498031	0.859181881949647
YAL030W	0.0792787655213751	5.55884214581922	0.337978549658908	0.566514672753009	0.898927833345075
YAL029C	0.154675410005642	6.69379717306031	3.37816452649294	0.0786976748756082	0.520275791983143
YAL028W	0.251969102984057	2.75058645894985	0.401110459830342	0.532812747350578	0.887436863725752
YAL027W	0.0376801004067052	3.64319186721304	0.0876335214162114	0.769798880090557	0.96454113352947
YAL026C-A	-0.0535028362514957	4.02484633581989	0.0667418922627758	0.798382599792791	0.969521938843006
YAL026C	-0.0503818361635713	6.4817786675774	0.405897556386032	0.530196593787982	0.887206543000158
HRA1	0.275822177278444	2.45655314914975	0.540093397194811	0.469768399944852	0.864912571839196
YAL025C	-0.208144401709453	6.43842220750035	3.60052298052961	0.070072428405574	0.501530494176748
YAL024C	0.223420585140719	4.79705779640191	1.28699589624195	0.268052575676807	0.746910970736615
YAL023C	0.158797888603905	9.24153312736032	2.42128478357475	0.133017409272136	0.614638682332754
YAL022C	-0.326095155137512	6.74061145620237	5.89538159307405	0.0231963303414573	0.365225236989998
YAL021C	-0.0607244923497791	6.62783540881619	0.337832070576608	0.566598183254823	0.898927833345075
YAL020C	-0.421972962237913	4.71594517035931	5.3933634646709	0.0291817065819404	0.382914580063559
YAL019W-A	-0.359427863048131	3.34302167785575	2.76447935072333	0.10961522635183	0.586620811536501
YAL019W	-0.0734647752343029	6.18978831039254	0.318768536591096	0.577680551566916	0.902757094408853
YAL018C	0.337822427283713	-1.31656262821605	0.0752211724824421	0.786269529744245	0.966642018238106
YAL017W	-0.00366603677361695	5.6016839384401	0.000400190259231334	0.984210419898356	0.994568007707113
YAL016C-B	-0.0230333690413911	1.8497881366257	0.00408454509138663	0.949580236156387	0.994386345352953
YAL016C-A	-0.425187723473199	3.96283203170729	2.53640312507921	0.124925256226065	0.602986921303959
YAL016W	-0.0866854122068589	7.59841830783718	1.28072570902505	0.269142205078742	0.747145837799698
YAL015C	-0.0681942738168122	4.85802682988852	0.569327599882275	0.457996109398296	0.859181881949647
YAL014C	-0.158620796097838	5.69462805337414	2.41135812991223	0.133777437262379	0.614801918774299
YAL013W	-0.491127880850802	4.67649873963771	13.0518300763283	0.00142153247159959	0.184271801302604
YAL012W	0.0198160750976769	10.0428037558359	0.0291201877691275	0.865957597535618	0.98447596795634
YAL011W	-0.281652496280621	4.55867379496727	2.92628746565474	0.100274287524174	0.562244341765378
YAL010C	-0.0754359953495944	4.47926112913303	0.334761666934458	0.568354316394301	0.898927833345075
YAL009W	0.113398249351503	5.05594681503906	0.954438749672924	0.338509015677023	0.796183873450407
YAL008W	0.126496145633952	4.86624575041003	0.906351918406376	0.350741583892388	0.803494628452069
YAL007C	0.242199961003151	7.71605724770067	3.39359800000138	0.0780611900603287	0.519420419702657
YAL005C	0.199287398342323	9.18907330899783	1.9585867236394	0.174682870682075	0.669266139935554
YAL004W	0.430914249416862	7.1639042063668	3.9298787564342	0.0602552651901474	0.469599338561583
YAL003W	-0.102047905285238	10.7641219639076	1.28803086555332	0.267816320286845	0.746910970736615
snR18	0.75250805580309	1.4951319931322	5.43481336980231	0.0286272645811271	0.381657752796748
YAL002W	-0.235385289740869	5.6429420077182	5.72651516691472	0.0250417275234122	0.366115683746785
YAL001C	-0.245171538825108	5.29521445252236	3.40351854989815	0.0776551780277438	0.519420419702657
YAR002W	-0.064416856367008	6.27716002785244	0.445880719002451	0.510780749896499	0.881130219096863
YAR002C-A	-0.00109659314100735	8.67743492193769	6.80431451008486e-05	0.99348785444252	0.998078380008449
YAR003W	0.0702248012635284	5.99104552882445	0.359161272609013	0.554687392577684	0.895824131863058
YAR007C	0.107649632547763	6.75398867645896	0.248354371465187	0.623240960819033	0.91530602507644
YAR008W	-0.0248018001392293	5.12918467144392	0.00863252784038164	0.926837604426836	0.992704898364855
YAR014C	-0.122094795754314	6.34691570834578	0.983446503346987	0.331417212603139	0.795634649659596
YAR015W	0.0112904189041248	7.06482514488203	0.0026941118452461	0.959079191552578	0.994386345352953
YAR018C	-0.819458613366579	4.92121374905794	10.2220715591618	0.00418243569526429	0.203066616667086
YAR019C	0.0389614868327788	4.81160553316409	0.109269966475482	0.743895989806644	0.960644047024062
YAR019W-A	0.687261679431316	-0.138720416050325	1.51484450235839	0.230537530630242	0.720364774420302
YAR020C	0.0290409109089183	0.894126415159534	0.00733302428322752	0.932481055105619	0.992704898364855
YAR023C	-0.361955869224073	2.85913311603658	3.43973011789978	0.0761935749678165	0.51747484918939
YAR027W	0.128121735089283	6.17477257742475	1.35709679122305	0.255691413773407	0.736114896962745
YAR028W	0.146981994869261	4.83250527407704	0.836469330832279	0.369666558131837	0.813341436322533
YAR029W	0.348758306551142	2.49287668491312	2.075846023273	0.162794570077466	0.656873589914564
YAR030C	0.0382563057954079	2.76912148789662	0.0242438595109574	0.877591291589207	0.985983265268234
YAR031W	-0.0870460765003758	3.41093398102603	0.233964302221214	0.63306135174439	0.919968093466384
YAR033W	0.413065995678278	3.27312389739292	4.20813245532885	0.0514984717689837	0.450334754474473
YAR035W	-0.912655902006603	3.83664790657622	3.275098453636	0.0846569049314857	0.531457024318343
YAR035C-A	0.144768607937302	0.0731716635552309	0.0702646655558051	0.793255283820832	0.96828159544645
