	logFC	logCPM	F	PValue	FDR
YAL067C	0.122385936379765	2.23311345225921	0.134182711944309	0.717400271921429	0.902257562665555
YAL065C	0.0764354440387185	-0.238266436075601	0.0343774490298144	0.854491844714725	0.955842394962442
YAL064W-B	-0.259547150947806	-0.217116887004753	0.39876217051466	0.542003499800075	0.82404157576746
YAL064C-A	0.989345828451703	1.8726264116382	13.2659696260918	0.00132137677515561	0.0693296556384065
YAL064W	-0.127666671611804	-0.874119422205583	0.0417219483250123	0.839903403424964	0.95055696491795
YAL063C-A	-0.899997435821062	0.915874201036918	5.77377242077105	0.0245093517236527	0.229202407399164
YAL063C	-0.165760534885088	3.02187363155165	1.15334246714525	0.293717857497512	0.660535216342485
YAL062W	0.218148609372994	4.56121688473968	2.57503274024706	0.121872896799689	0.443843710939348
YAL061W	0.0529257428494709	4.8232784340297	0.0976340213942199	0.757434111873388	0.92016153635051
YAL060W	0.23769690854812	7.70845597767958	3.48676536873531	0.0743418981760049	0.365861111598402
YAL059C-A	-0.0252988575621739	4.74914796967285	0.0285741890138264	0.867207644045379	0.959373131631357
YAL059W	-0.085650673263725	5.77092347424366	0.421568707133174	0.522429918832114	0.815090899741423
YAL058W	0.0202021410646575	5.56884828757055	0.0542824038275703	0.817782921085222	0.945361706570799
YAL056C-A	0.0972580319902367	3.55496936439499	0.263510082316241	0.612495204732252	0.857370783258676
YAL056W	-0.0106696043856598	5.76776215901573	0.0126245225504377	0.911489872374011	0.975793217944503
YAL055W	0.303150010380068	3.36603115634787	2.57532697090941	0.121852649358523	0.443843710939348
YAL054C	0.00811269268886084	4.81222145348035	0.000888215054655344	0.976493890191163	0.993443197745693
YAL053W	-0.0575811666006301	7.93327778273393	0.170674906192658	0.683245406262065	0.888505819136717
YAL051W	0.0752240032200678	5.19569322220843	0.450657906311073	0.50854616994729	0.807115853811592
YAL049C	0.224882325462238	6.45927416208552	3.6575173268531	0.068039092526872	0.350762548319991
YAL048C	-0.00297692535589097	4.44977931779092	0.000208184577192028	0.98860960013179	0.996800410647934
YAL047W-A	-0.00531070608820949	0.527302392585765	0.000110671003891055	0.991694885622691	0.996800410647934
YAL047C	-0.13983214749706	3.82968197860119	0.784320456146975	0.384765549163748	0.721348715336407
YAL046C	0.222968884416245	5.04299792705346	3.09411712392123	0.0915475830393108	0.396876386700294
YAL045C	0.433185393435617	4.99106895018294	7.96956438192956	0.0095064783594126	0.14825278497445
YAL044W-A	0.44153821477325	5.43171483241017	8.02421023222613	0.00929574773884858	0.14825278497445
YAL044C	-0.2697486596956	6.69909478668683	4.07142819872699	0.0551325948815856	0.318837922044085
YAL043C	-0.042202237790226	6.36105501130098	0.171321119202863	0.682680962510496	0.888505819136717
YAL042C-A	0.0174019487156382	5.96593722968648	0.0147228971758548	0.904451438247795	0.974247202250281
YAL042W	0.0931601696636589	8.36969956731808	1.48997935449866	0.234285780889703	0.59379169866319
YAL041W	-0.1260102537727	6.29174715715751	1.303920522546	0.264961664198173	0.630714309422678
YAL040C	0.0885971394604946	6.82838729067972	0.116377994937528	0.736384869036097	0.910302101073314
YAL039C	0.0915407370110619	5.4152607589552	0.287758386814723	0.596685627048994	0.851323835434376
YAL038W	-0.069739628799687	12.838919625564	0.549002562021285	0.466040667924043	0.779797825760031
YAL037C-B	-0.0972018828491447	12.3565233714563	1.02921338047589	0.320640581142523	0.679102501254377
YAL037C-A	1.66231889576629	3.76436622571284	7.4575590341731	0.0128425623552396	0.168844518915754
YAL037W	0.174935247795135	3.09116551439738	0.697456693599279	0.412021606501549	0.739363401454906
YAL036C	0.0573359115020252	7.37470910083132	0.463267470750577	0.502730036706814	0.804475939835238
YAL035W	-0.0595568043879347	8.39656416433415	0.442208023074793	0.512510576822581	0.809515370917142
YAL034C-B	0.338820243216229	2.89394513677135	2.92240725289743	0.100487172020077	0.411874195114721
YAL034W-A	-0.155061002828181	3.77995716037225	0.745431992533655	0.396623435800197	0.729553879931037
YAL034C	-0.17465238212716	4.24982792809913	1.72247932710649	0.202006140475154	0.555931194161065
YAL033W	-0.163510079652831	4.87158819673767	1.00210735742327	0.326963694659931	0.681148190028022
YAL032C	0.304145767609607	4.18322686810292	3.19906446936492	0.0865371548838862	0.390140583851883
YAL031W-A	0.378556246702809	2.92824739392141	2.53795770669693	0.124456184456041	0.448593870399449
YAL031C	0.144597904455812	5.05588670446474	0.72789853188868	0.402148733252952	0.733495839232887
YAL030W	0.299308648490815	5.55884214581922	4.70179820073505	0.0404535050877255	0.280886343757462
YAL029C	-0.197091734036483	6.69379717306031	5.45913281555119	0.0283074377163772	0.244571241669653
YAL028W	0.0867417801642373	2.75058645894985	0.0392154719588709	0.844775847326099	0.952367295564651
YAL027W	-0.158777966674477	3.64319186721304	1.52204206653492	0.229466754858555	0.585903947631308
YAL026C-A	0.0233939396802663	4.02484633581989	0.0124816475588044	0.911989963436673	0.975793217944503
YAL026C	-0.11300507885239	6.4817786675774	2.04019228809407	0.166302700465636	0.507998950502218
HRA1	0.114637430894699	2.45655314914975	0.0940734297447977	0.761800866389051	0.921754963125752
YAL025C	0.00965210579278164	6.43842220750035	0.00776261820541903	0.930536633842705	0.981847444012429
YAL024C	-0.336619191954434	4.79705779640191	2.97065170164682	0.0979338119957843	0.406609687839548
YAL023C	-0.168682039237424	9.24153312736032	2.72785929262131	0.111867770905312	0.429050949229733
YAL022C	5.98863658674493e-05	6.74061145620237	2.02754455270416e-07	0.999644514221437	0.999834235628944
YAL021C	-0.0154769357056669	6.62783540881619	0.0218948652154185	0.883625148541369	0.965172462228167
YAL020C	0.0530572490808893	4.71594517035931	0.0918222832403761	0.764530360940903	0.922302863027184
YAL019W-A	0.197997798282129	3.34302167785575	0.9220990318889	0.34666816158785	0.698072121610387
YAL019W	-0.0267920201315933	6.18978831039254	0.0423418674421109	0.838735653469909	0.95005811687495
YAL018C	0.870376741207591	-1.31656262821605	0.462054074826914	0.503284619589448	0.804885146881294
YAL017W	-0.116577549476527	5.6016839384401	0.403406858089307	0.531542169000525	0.819187428715697
YAL016C-B	-0.396679850906422	1.8497881366257	1.19813412795858	0.28475017182449	0.65087917758051
YAL016C-A	-0.176711299445937	3.96283203170729	0.431842848564826	0.517620885033268	0.811875386591091
YAL016W	-0.0517616475710585	7.59841830783718	0.456720420424778	0.505735148685442	0.805856692957993
YAL015C	-0.27589741976972	4.85802682988852	9.47441245140947	0.00521882916455995	0.116950397172098
YAL014C	0.216881091211336	5.69462805337414	4.42386637131428	0.0463005007750401	0.29581692734581
YAL013W	0.161803372597786	4.67649873963771	1.46147905456639	0.238677784481857	0.600187371803109
YAL012W	-0.298080348799141	10.0428037558359	6.58198282566711	0.0171029468674162	0.195471364075929
